"","Open","Nifty.Vol","Chg","VIXOpen","VIXChg","GSECOpen","GSECChg","FXOpen","FXChg","OilOpen","OilChg","FII_BUY","FII_SELL","DII_BUY","DII_SELL","Nifty_PE","Nifty_Yld","NF.VolumeTrendBEAR","NF.VolumeTrendBULL","NF.VolumeTrendWEAKBEAR","NF.VolumeTrendWEAKBULL"
"136",10851.85,554050,0.0032,24.9425,0.0124,5.78,0.0045,75.195,2e-04,40.35,-0.0111,3730.71,3508.95,2803.89,4289.48,28.36,3.52609308885755,0,0,0,1
"137",10764.1,590710,-0.0042,24.9125,0.0012,5.775,-0.0021,75.165,5e-04,39.58,0.0235,2489.45,3520.45,2777.56,3208.77,28.27,3.53731871241599,0,0,1,0
"138",10755.55,618650,0.0101,26.1,-0.0455,5.764,-0.001,74.935,0.0028,40.87,-0.0313,4516.59,4303.82,2872.1,3675.49,28.26,3.53857041755131,0,0,0,1
"139",10818.65,767940,-0.0087,25.1025,0.0397,5.802,-0.0024,74.835,0.0018,40.48,0.0069,5473.24,6468.11,3721.81,4575.22,27.98,3.57398141529664,1,0,0,0
"140",10802.85,636770,0.0033,25.1975,-0.0038,5.836,-0.0075,74.65,0.0023,40.68,-2e-04,6580.15,5750.25,3512.24,4296.71,28.22,3.54358610914245,0,1,0,0
"141",10723.85,571210,0.0147,25.7675,-0.0221,5.851,-0.0015,74.636,0,40.31,0.0087,4111.43,3763.08,4205.92,3942.45,28.13,3.55492356914326,0,1,0,0
"142",10614.95,525190,0.0053,26.5075,-0.0279,5.853,7e-04,74.725,-0.0015,40.23,-0.0091,3325.35,2468.06,3094.36,3426.32,27.78,3.59971202303816,0,0,0,1
"143",10493.05,597420,0.0117,28.1175,-0.0573,5.848,5e-04,75.465,-0.0098,39.78,0.0208,4054.33,4611.05,5134.57,4225.93,27.63,3.61925443358668,0,1,0,0
"144",10323.8,573550,0.0124,29.1175,-0.0343,5.907,-0.0085,75.525,-7e-04,39.84,0.014,3629.77,5326.22,3669.48,2292.35,26.97,3.70782350760104,0,1,0,0
"145",10382.6,556240,-0.001,28.91,0.0072,5.924,-0.0025,75.52,5e-04,39.64,-0.0108,4796.39,6796.47,5247.06,3195.75,26.32,3.79939209726444,0,0,1,0
"146",10311.95,574540,-0.0068,28.735,0.0061,5.938,-0.0017,75.62,-0.0015,37.96,0.0314,3964.64,5901.7,4337.18,3301.05,26.49,3.77500943752359,0,0,1,0
"147",10378.9,671910,0.0091,29.7275,-0.0334,5.917,0.0037,75.58,4e-04,39.09,-0.0059,4220.4,4973.58,4763.5,3459.32,26.67,3.74953130858643,0,0,0,1
"148",10235.55,994190,-0.0016,29.5775,0.0051,5.936,-0.0046,75.717,-0.001,38.05,0.0187,5716.86,6767.47,7786.25,8041.84,25.59,3.90777647518562,1,0,0,0
"149",10529.25,854800,-0.0158,29.34,0.0081,5.937,0.0025,75.473,0.0022,39.99,-0.0585,8721.09,6954.19,4527.64,6052.54,25.63,3.90167772142021,1,0,0,0
"150",10347.95,669200,0.0155,30.46,-0.0368,5.915,0.0044,75.782,-0.0038,40.68,-0.0022,23234.73,23065.77,4753.26,4298.78,26.05,3.83877159309021,0,0,0,1
"151",10318.75,685390,0.0065,29.965,0.0165,5.862,0.0048,76.26,-0.0062,39.18,0.0179,5467.93,5043.72,4781.76,6069.45,25.66,3.89711613406079,0,0,0,1
"152",10119,892100,0.0151,31.455,-0.0474,5.842,0.0046,76.341,-0.0018,38.85,0.0234,14764.29,13527.29,6511.56,7392.22,25.49,3.92310710082385,0,1,0,0
"153",9863.25,622900,0.0213,33.355,-0.057,5.855,-0.0022,76.255,0.0014,37.74,0.0232,4918,4551.43,3671.35,2540.08,25.11,3.98247710075667,0,0,0,1
"154",9876.7,685420,-0.0033,32.965,0.0118,5.861,-0.0019,76.26,5e-04,37.93,-0.0109,4910.75,5397.37,3759.97,3591.92,24.59,4.06669377795852,0,0,1,0
"155",10014.8,899900,0.0102,32.5775,0.0119,5.828,0.0093,75.857,0.0036,37.05,0.0339,4608.09,6086.61,4742.48,3580.97,24.31,4.11353352529823,0,1,0,0
"156",9919.35,716050,-0.016,30.8225,0.0569,5.835,-7e-04,76.05,-9e-04,36.03,0.0237,3247.57,6207.9,3826.07,2749.69,23.69,4.22119037568594,0,0,1,0
"157",9544.95,796310,0.0072,29.66,0.0392,5.784,0.0026,75.975,0.001,36.26,-0.0022,3579.73,4891.22,5251.66,3306.51,24.08,4.15282392026578,0,1,0,0
"158",10094.1,715450,-0.0212,29.4375,0.0076,5.775,0.0016,75.68,0.0045,39.09,-0.0823,3805.18,4610.32,3027.31,3901.66,23.9,4.18410041841004,1,0,0,0
"159",10072.6,632380,0.0069,30.205,-0.0254,5.779,-5e-04,75.511,0.0017,38.5,0.0169,4432.22,5351.48,3179.77,2679.07,24.41,4.09668168783286,0,0,0,1
"160",10181.15,754220,-0.0119,29.6475,0.0188,5.787,-0.0055,75.445,0.0014,38.22,0.0196,6502.25,6011.44,4043.52,4776.85,24.25,4.12371134020619,0,0,1,0
"161",10326.75,936490,0.0025,28.68,0.0337,5.855,-0.0024,75.56,-0.0021,39.41,-0.0344,6081.97,5268.7,4212.26,5450.49,23.97,4.17188151856487,0,1,0,0
"162",10093.8,987120,0.0113,29.69,-0.034,5.827,0.0043,75.44,0.0013,37.33,0.0572,4585.79,4488.18,3539.03,3491.74,23.91,4.1823504809703,0,1,0,0
"163",10054.25,775110,-0.0032,30.0425,-0.0117,5.839,-0.039,75.355,0.0018,36.76,0.0032,8506.04,5601,3622.8,4470.11,23.42,4.26985482493595,0,0,1,0
"164",10108.3,794660,0.0083,30.115,-0.0024,6.01,0.0055,75.05,0.003,36.86,0.013,9979.47,8128.35,4633.07,5414.86,23.5,4.25531914893617,0,1,0,0
"165",9880.85,770190,0.0156,30.7425,-0.0204,6.089,-0.0073,75.545,-0.0054,35.56,0.0387,12157.07,4658.78,5065.9,4624.85,23.31,4.29000429000429,0,0,0,1
"166",9726.85,794180,0.0257,30.22,0.0173,6.055,0.0048,75.47,-0.0013,35.21,-0.0014,7015.34,5439.88,4890.67,5349.92,22.96,4.35540069686411,0,0,0,1
"167",9422.2,967010,0.0095,30.0175,0.0067,5.99,0.0038,75.7,-7e-04,33.68,0.0528,25389.42,23928.71,8144.45,7177.02,22.38,4.46827524575514,0,1,0,0
"168",9364.95,837910,0.0188,31.2725,-0.0401,5.995,0.001,75.804,-0.0034,32.1,0.0274,8584.41,6230.27,5044.02,4899.19,22.17,4.510599909788,0,1,0,0
"169",9082.2,763490,0.0317,31.47,-0.0063,6.001,0.0015,75.547,0.0061,34.14,-0.0448,6191.51,6526.25,5684.69,3275.84,21.77,4.59347726228755,0,1,0,0
"170",9099.75,654960,-0.0011,32.3775,-0.028,5.99,0.0023,75.843,-0.0056,33.3,0.0127,11849.98,7133.85,6700.02,3858.93,21.1,4.739336492891,1,0,0,0
"171",9067.9,675760,-0.0074,32.985,-0.0184,5.99,-0.0121,75.655,0.0044,33.95,-0.0198,4404.88,5758.78,4164.03,4508.19,20.97,4.76871721506915,1,0,0,0
"172",9079.45,631540,0.0044,35.81,-0.0789,6.07,-0.0012,75.545,9e-04,33.53,0.0128,6102.7,6361.43,3602.92,3201.14,21.14,4.73036896877956,0,0,0,1
"173",8889.15,622310,0.0211,39.4525,-0.0923,6.038,0.001,75.71,-0.0012,31.89,0.0305,4522.3,5988.82,4855.06,2481.87,21.16,4.72589792060491,0,0,0,1
"174",8961.7,762150,0.0063,40.915,-0.0357,6.067,-0.0025,75.61,-7e-04,32.83,0.0214,13613.73,14942.04,4362.13,2702.39,20.39,4.90436488474742,0,1,0,0
"175",9158.3,772980,-0.0343,38.0175,0.0762,6.102,-0.0051,75.83,-0.0017,29.53,0.0812,4648.07,7160.89,4381.64,4534.06,20.26,4.93583415597236,1,0,0,0
"176",9182.4,575860,-6e-04,38.1825,-0.0043,6.123,0.0041,75.51,0.0044,27.64,0.0679,3905.69,6293.73,3501.57,2276.04,20.98,4.76644423260248,0,0,1,0
"177",9213.95,602560,-0.0257,38.835,-0.0168,6.08,-0.0064,75.441,0.0017,25.56,0.0898,4655.18,6807.7,4146.16,3343.8,21,4.76190476190476,0,0,1,0
"178",9584.2,846400,0.0203,38.205,0.0165,6.243,-0.011,75.275,0.004,25.3,-0.019,6192.1,6475.53,4847.22,4614.57,21.51,4.64900046490005,0,1,0,0
"179",9168.85,805460,-0.0046,38.0375,0.0044,6.207,-6e-04,75.945,-0.0109,24.49,0.0679,6231.71,7893.74,5326.5,5690.5,21.11,4.73709142586452,1,0,0,0
"180",9348.15,704650,-0.0013,38.4075,-0.0096,6.234,0.0335,75.535,0.0047,24.49,-0.0243,5383.01,4848.14,3799.19,4620.79,21.21,4.71475719000471,1,0,0,0
"181",9376.95,609050,0.0057,39.93,-0.0381,6.013,-0.0101,75.588,-0.0034,23.35,0.0505,6091.97,4367.26,3416.61,4919.75,21.28,4.69924812030075,0,0,0,1
"182",9226.8,722190,0.0071,43.6075,-0.0541,6.061,-0.0074,75.805,0.0052,25.52,-0.0232,4544.82,5038.5,3811.57,3489.1,21.34,4.68603561387067,0,1,0,0
"183",9429.4,725200,-0.0095,43.67,-0.0014,6.11,-0.0018,75.64,9e-04,21.24,0.2045,4813.92,5137.78,936.35,994.56,21.19,4.7192071731949,0,0,1,0
"184",9533.5,687490,-0.0574,33.9875,0.2849,6.138,-0.0043,75.75,-0.0014,19.11,0.0308,5482.19,6856.17,3756.63,5418.24,21.39,4.67508181393174,0,0,1,0
"185",9753.5,931170,0.0321,33.8375,0.0044,6.141,-0.0024,75.404,-0.005,15.64,0.251,8792.04,6823.24,5919.28,5340.25,22.35,4.47427293064877,0,1,0,0
"186",9408.6,653030,0.0184,35.355,-0.0429,6.125,-0.002,76.07,-0.008,13.35,0.2204,5733.65,5011.57,5011.57,4225.17,21.65,4.6189376443418,0,1,0,0
"187",9389.8,614550,0.0106,38.0425,-0.0706,6.165,-0.0026,76.124,-0.0022,12.96,-0.0344,4877.7,4999.85,4249.74,3860.74,21,4.76190476190476,0,1,0,0
"188",9259.7,512790,0.014,39.1175,-0.0275,6.202,-0.0023,76.27,-5e-04,16.84,-0.2456,3888.01,4804.43,4502.75,3360.78,20.77,4.81463649494463,0,0,0,1
"189",9163.9,659440,-0.0171,39.23,-0.0029,6.096,0.0177,75.962,0.0049,16.78,0.0267,5668.62,5875.91,3903.74,4897.72,20.48,4.8828125,0,0,1,0
"190",9232.35,666650,0.0138,42.8225,-0.0839,6.251,-0.0263,76.465,-0.0067,14.2,0.1974,6171.82,6286.4,3828.87,3490.6,20.84,4.79846449136276,0,0,0,1
"191",9026.75,734380,0.0229,45.1975,-0.0525,6.21,0.0019,76.93,-0.0073,13.12,0.3766,5441.64,6767.73,4352.95,3489.13,20.56,4.86381322957198,0,1,0,0
"192",9016.95,655120,-0.0303,43.455,0.0401,6.237,5e-04,76.59,0.0052,-14,-1.266,3997.53,6092.76,4285.48,4353.94,20.1,4.97512437810945,0,0,1,0
"193",9390.2,726370,-5e-04,42.5925,0.0203,6.293,-0.0217,76.55,3e-04,17.73,-3.0597,5817.14,6083.03,3448.46,4237.33,20.75,4.81927710843374,1,0,0,0
"194",9323.45,684210,0.0305,46.095,-0.076,6.376,-0.0144,76.821,-0.0033,20,-0.0805,7494.64,8886.62,4145.97,3611.73,20.85,4.79616306954436,0,0,0,1
"195",8851.25,719440,0.0076,49.735,-0.0732,6.447,0.0023,76.625,0.0032,20.15,0,6779.21,9699.57,4655.41,3333.97,20.25,4.93827160493827,0,0,0,1
"196",9196.4,879150,-0.0076,51.4575,-0.0335,6.49,-0.0108,76.036,0.0072,20.72,-0.0119,14199.31,12840,4671.97,5769.83,20.11,4.97265042267529,1,0,0,0
"197",9103.95,643970,-0.013,49.745,0.0344,6.471,8e-04,75.879,0.0049,24.6,-0.0154,3908.16,5151.9,2986.36,4083.25,20.27,4.93339911198816,0,0,1,0
"198",8973.05,742140,0.0415,52.2425,-0.0478,6.471,0.0076,76.1,0.0047,26.28,-0.0929,7277.03,5539.41,4135.32,4601.34,20.53,4.87092060399416,0,0,0,1
"199",8688.9,896530,-0.0049,51.8,0.0085,6.45,0.0042,75.625,0.004,24.3,0.0618,8916.39,6972.98,3471.38,5229.17,19.72,5.0709939148073,1,0,0,0
"200",8446.3,814180,0.0876,55.3025,-0.0633,6.358,0.0171,75.965,-0.0043,26.34,-0.0939,10341.45,9599.68,5156.45,4733.94,19.81,5.04795557799091,0,1,0,0
"201",8356.55,697030,-0.0206,60.0525,-0.0791,6.287,0.0274,75.965,-0.0021,24.81,0.1193,7596.78,9557.75,3568.24,3341.69,18.22,5.48847420417124,1,0,0,0
"202",8529.35,712660,0.0382,71.89,-0.1041,6.21,-0.0114,75.535,-9e-04,20.23,0.0194,6295.4,9340.34,6955.41,3379.18,19.38,5.15995872033024,0,1,0,0
"203",8385.95,593250,-0.0438,70.385,0.0214,6.19,0.0106,75.145,-8e-04,20.93,-0.066,4726.47,9090.08,6314.21,2763.88,18.66,5.35905680600214,0,0,1,0
"204",8949.1,801450,0.0022,71.5325,-0.016,6.183,-0.013,74.625,0.0078,23.29,-0.0482,8999.97,8644.19,5594.3,3890.58,19.52,5.12295081967213,0,0,0,1
"205",8451,865590,0.0389,77.625,-0.0785,6.379,-0.0125,75.885,-0.0195,24.25,-0.0772,9423.25,9908.03,4961.44,5731.37,19.47,5.13610683102209,0,1,0,0
"206",7848.3,738430,0.0251,71.985,0.1615,6.377,-0.0118,76.09,6e-04,23.87,0.0278,7407.77,9561.12,5860.39,4306.73,17.58,5.68828213879408,0,0,0,1
"207",7945.7,653540,-0.1298,67.1,0.0728,6.301,0.0192,75.37,0.0124,22.52,0.0415,5701.63,8690.92,6897.22,5814.98,17.15,5.83090379008746,0,0,1,0
"208",8284.45,1070000,0.0583,72.1975,-0.0706,6.407,-0.0236,74.825,0.0082,24.73,-0.1106,9550.97,12896.92,8229.44,5798.2,19.72,5.0709939148073,0,0,0,1
"209",8063.3,925720,-0.0242,63.955,0.1289,6.372,0.0181,74.875,0.0032,22.3,0.2381,6766.44,11389.37,8692.51,4325.08,18.63,5.36768652710682,0,0,1,0
"210",9088.45,1520000,-0.0556,62.925,0.0164,6.271,0.0049,73.974,0.0066,26.94,-0.2442,6853.17,11938.52,11245.21,7608.77,19.27,5.18941359626362,1,0,0,0
"211",9285.4,935620,-0.025,58.875,0.0688,6.299,0.0092,74.073,8e-04,28.69,-0.061,6655.46,10700.15,7632.05,4209.93,20.41,4.89955903968643,0,0,1,0
"212",9587.8,897730,-0.0761,51.4725,0.1438,6.239,-0.018,74.006,0.0022,33.75,-0.0955,6908.97,10718.9,8198.16,5583.62,20.93,4.77783086478739,0,0,1,0
"213",9107.6,1390000,0.0381,41.1625,0.2505,6.273,0.0138,74.561,-0.0099,30.77,0.0073,8336.42,14364,13264.47,7396.57,22.66,4.41306266548985,0,1,0,0
"214",10039.95,1340000,-0.083,31.555,0.3045,6.135,0.0181,74.134,0.0121,33.07,-0.0449,9161.05,12636.34,12340.09,8421.85,21.83,4.58085203847916,0,0,1,0
"215",10334.3,1220000,7e-04,30.8,0.0245,6.1,0.0097,73.792,-0.0063,34.62,-0.0402,9721.28,13236.66,7345.59,4510.13,23.8,4.20168067226891,0,0,0,1
"216",10742.05,1570000,-0.049,25.6425,0.2011,6.094,-0.0192,73.975,0.0026,32.87,-0.2459,6076.45,12672.01,9971.24,4996.44,23.79,4.20344682639765,0,0,1,0
"217",10942.65,1810000,-0.0248,23.2475,0.103,6.183,-0.0087,73.873,0.0068,46.09,-0.1007,6745.54,10340.38,6861.39,4317.61,25.01,3.9984006397441,1,0,0,0
"218",11306.05,1350000,0.0016,24.225,-0.0404,6.239,0.0021,73.517,-4e-04,47.13,-0.0188,5980.14,8456.89,5056.28,2545.39,25.65,3.89863547758285,0,1,0,0
"219",11351.35,797650,-0.0046,24.5425,-0.0129,6.267,-0.0183,73.06,0.0067,46.94,-0.0085,8228.73,9107.11,5859.55,5095.42,25.61,3.90472471690746,1,0,0,0
"220",11217.55,696520,0.0153,25.2025,-0.0262,6.369,-6e-04,72.48,0.0023,47.72,0.0092,5679.09,8094.89,6177.35,3042.11,25.73,3.88651379712398,0,0,0,1
"221",11387.35,680800,-0.0062,23.235,0.0847,6.343,-0.0039,72.52,0.0047,43.7,0.0445,6376.11,7730.83,5097.47,3958.73,25.34,3.94632991318074,0,0,1,0
"222",11382,809900,-0.0371,17.765,0.3079,6.356,-0.0011,71.755,0.0123,46.49,-0.0495,14161.82,15590.56,11757.09,4135.93,25.49,3.92310710082385,1,0,0,0
"223",11661.25,608610,-0.0039,18.26,-0.0271,6.331,0.005,71.645,0.001,48.63,-0.0337,5548.34,8675.7,6695.91,3198.41,26.48,3.77643504531722,1,0,0,0
"224",11738.55,567630,-0.0101,16.8975,0.0806,6.339,-0.0033,71.833,-0.0033,50.08,-0.0234,5821.6,9158.2,6635.51,3849.84,26.58,3.76222723852521,1,0,0,0
"225",11877.5,461000,-0.0027,16.9975,-0.0059,6.372,0,71.87,-0.0016,51.37,-0.0297,5356.93,7672,4386.78,2821.5,26.85,3.7243947858473,0,0,1,0
"226",12012.55,490800,-0.0208,13.7,0.2407,6.384,-0.0086,71.915,8e-04,52.6,-0.0365,5969.32,7130.22,4171.7,3655.49,26.92,3.7147102526003,0,0,1,0
"227",12119,502610,-0.0037,14.0225,-0.023,6.392,0.006,71.735,0.0011,53.5,0.0092,7632.11,6136.86,3768.28,4467.9,27.5,3.63636363636364,0,0,1,0
"228",12028.25,676850,-0.0044,14.415,0.0066,6.385,-5e-04,71.415,0.0034,52.23,-0.0029,5132.62,5207.01,4360.84,4670.27,27.29,3.66434591425431,1,0,0,0
"229",12131.8,455190,-0.0056,13.615,0.0588,6.346,0.0028,71.43,-0.0026,52.34,-0.0031,3406.75,3780.81,3294.42,3448.67,27.42,3.64697301239971,0,0,1,0
"230",12190.15,622780,-0.005,13.37,0.0183,6.43,-0.0084,71.294,0.0028,51.51,0.0123,4271.61,4976.53,4037.42,3817.88,27.45,3.64298724954463,1,0,0,0
"231",12219.55,501190,-0.0022,13.6225,-0.0185,6.488,-0.0077,71.36,3e-04,51.72,0.0049,5501.59,4440.2,2951.69,3912.17,27.59,3.62450163102573,1,0,0,0
"232",12151,411730,0.0077,13.88,-0.0186,6.478,0.0014,71.212,3e-04,49.96,0.0246,5071.12,5022.31,3795.48,3456.29,27.65,3.61663652802893,0,0,0,1
"233",12108.4,479980,0.0064,14.21,-0.0232,6.447,0.0037,71.235,-1e-04,49.61,0.0075,4705.54,4914.93,3819.48,3474.85,27.21,3.67511944138184,0,0,0,1
"234",12102.35,524710,-0.0055,13.7475,0.0336,6.432,2e-04,71.4,-0.0031,50.12,-0.0149,4665.04,4849.62,2866.79,3602.58,26.89,3.71885459278542,1,0,0,0
"235",12151.15,473480,-0.0033,13.78,-0.0024,6.433,-0.0011,71.26,0.0041,51.11,-0.0124,5048.96,4887.03,3936.37,4114.96,27.03,3.69959304476508,0,0,1,0
"236",12120,565120,0.004,14.1725,-0.0277,6.513,-0.0091,71.181,5e-04,51.17,0.0039,6251.69,6812.05,4545.19,4241.18,27.16,3.68188512518409,0,0,0,1
"237",12005.85,758030,0.0091,14.38,-0.0144,6.512,2e-04,71.11,0.0011,49.51,0.023,7151.42,6902.48,5142.23,4879.48,27.05,3.69685767097967,0,1,0,0
"238",11786.25,560430,0.0232,15.7825,-0.0889,6.494,2e-04,71.215,-0.0029,49.94,-0.01,7504.47,7138.26,4216.53,3614.67,26.57,3.76364320662401,0,0,0,1
"239",11627.45,669820,-0.0213,16.835,-0.0625,6.509,-0.0145,71.523,-0.0032,51.01,-0.0281,5834.38,7034.65,5825.21,4538.58,25.9,3.86100386100386,1,0,0,0
"240",12100.4,771280,-0.0061,16.7975,0.0339,6.577,0.0063,71.575,1e-04,52.92,-0.0111,5142.69,9321.81,7024.62,3208.18,26.41,3.78644452858766,1,0,0,0
"241",12147.75,538140,-0.0077,16.4975,0.0182,6.553,-0.0015,71.42,0.0034,53.09,-0.0223,4674.24,5636.52,3748.39,3456.04,26.57,3.76364320662401,1,0,0,0
"242",12114.9,514360,0.0061,17.2975,-0.0462,6.59,-0.0011,71.24,0.0015,53.97,-0.0028,5012.44,6026.71,4662.96,3142.06,26.81,3.72995151063036,0,1,0,0
"243",12148.1,478480,-0.0052,17.175,0.0071,6.562,0.0037,71.432,-0.0035,52.77,0.0064,4871.86,6229.42,4857.64,4145.94,26.65,3.75234521575985,0,0,1,0
"244",12197.1,441160,-0.0106,15.56,0.1038,6.549,-0.0041,71.475,0.0017,53.7,-0.0194,3025.73,3464.58,3451.63,3441.12,27.73,3.60620266858997,0,0,1,0
"245",12174.55,593240,0.0056,15.855,-0.0186,6.599,-0.0027,71.34,-0.001,55.69,-0.0252,4884.53,4225.42,3748.79,3330.83,28.1,3.55871886120996,0,0,0,1
"246",12123.75,867650,0.0061,16.36,-0.0309,6.623,-0.0059,71.19,0.0045,56.11,-0.0203,7969.55,6617.42,6729.56,7714.12,27.88,3.58680057388809,0,1,0,0
"247",12218.35,526300,-0.0052,15.8625,0.0314,6.629,3e-04,71.18,-0.0013,58.26,-0.0274,5254.68,5431.11,4286.22,4612.44,27.73,3.60620266858997,1,0,0,0
"248",12195.3,443980,-0.0045,15.41,0.0294,6.635,-9e-04,71.19,0.0018,59.17,-0.0066,6095.57,6145.65,3255.07,3562.88,27.84,3.59195402298851,0,0,1,0
"249",12430.5,491610,-0.0103,14.1275,0.0908,6.639,0.0026,71.07,-5e-04,59.28,-0.0091,5050.19,5044.32,3332.28,4752.13,28,3.57142857142857,1,0,0,0
"250",12328.4,502060,-3e-04,14.1825,-0.0039,6.601,0.0036,70.953,0.0014,58.59,3e-04,6609.58,6345.32,3615.43,4115.6,28.61,3.4952813701503,0,0,1,0
"251",12347.1,395670,0.001,14.12,0.0044,6.612,-0.0038,70.775,0.0036,58.1,0.0123,4758.32,5153.56,3686.43,3871.08,28.62,3.49406009783368,0,0,0,1
"252",12349.4,684350,-0.0015,13.9125,0.0149,6.66,-0.0059,71,-0.0018,58.2,-0.0072,6026.82,5747.29,3897.86,4546.2,28.63,3.49283967865875,1,0,0,0
"253",12333.1,616260,0.0027,14.275,-0.0254,6.692,0.0106,70.72,0.002,58.03,0.0026,4880.95,5086.51,3934.36,4576.83,28.67,3.48796651552145,0,1,0,0
"254",12296.7,500970,0.0059,14.0775,0.014,6.588,0.0011,70.805,-0.0035,59.04,-0.0163,4881.89,4761.1,595.5,1724.39,28.67,3.48796651552145,0,0,0,1
"255",12271,660630,0.0033,13.9975,0.0057,6.583,0.0094,71.24,-0.0035,59.61,-0.0087,4679.66,4101.38,4438.75,4690.49,28.51,3.50754121360926,0,1,0,0
"256",12153.15,477470,0.0158,15.64,-0.105,6.526,-0.005,71.51,-0.0042,59.99,-8e-04,4716.4,5147.51,5020.49,4601.27,28.41,3.51988736360436,0,1,0,0
"257",11939.1,445990,-0.0023,14.61,0.0705,6.578,0.0011,71.954,-0.0047,62.84,-0.0493,4109.04,4624.89,5162.02,4413.62,27.97,3.57525920629246,1,0,0,0
"258",12079.1,447820,0.005,14.7775,-0.0113,6.547,-0.0023,71.765,-3e-04,62.91,-0.009,3911.17,4593.4,4205.16,3893.97,28.03,3.56760613628255,0,1,0,0
"259",12170.6,396500,-0.0191,12.695,0.164,6.534,0.0084,72.011,0.0014,63.71,0.0035,3732,3835.84,3778.78,3802.48,27.89,3.58551452133381,0,0,1,0
"260",12261.1,428770,-0.0045,11.49,0.1049,6.494,0.0012,71.61,0.0059,61.18,0.0306,4514.35,3251.3,2750.87,3780.07,28.23,3.54233085370174,1,0,0,0
"261",12198.55,407700,0.0082,11.5975,-0.0093,6.498,2e-04,71.235,0.0017,61.6,-0.0024,2670.78,1982.02,3490.16,3426.21,28.56,3.50140056022409,0,1,0,0
"262",12202.15,304080,0.0012,11.6675,-0.006,6.548,-0.0081,71.365,-0.0018,61.52,0.0044,340.21,399.08,1688.37,1479.9,28.43,3.51741118536757,0,0,0,1
"263",12247.1,426930,-0.0071,11.0075,0.06,6.543,0.0015,71.275,5e-04,61.68,-0.0101,2202.96,3468.06,3697.29,3112.22,28.3,3.53356890459364,1,0,0,0
"264",12274.9,411090,8e-04,10.525,0.0458,6.501,0.0068,71.34,-0.0019,61.71,-6e-04,2592.08,2722.6,2734.01,2532.69,28.5,3.50877192982456,0,0,0,1
"265",12172.9,383790,0.0098,11.1225,-0.0537,6.509,-0.0116,71.305,0.0022,61.73,6e-04,2762.85,2681.48,2587.53,2461.76,28.48,3.51123595505618,0,0,0,1
"266",12211.85,520330,-0.0072,11.625,-0.0432,6.593,8e-04,71.26,3e-04,61.2,0.008,1823.17,2327.3,3442.9,3322.44,28.26,3.53857041755131,0,0,1,0
"267",12269.25,470290,-0.0039,11.9575,-0.0278,6.557,0.0014,71.21,8e-04,60.63,0.0097,1935.51,2049.89,1920.41,2265.63,28.47,3.51246926589392,0,0,1,0
"268",12235.45,604780,-7e-04,12.325,-0.0298,6.609,-0.0055,71.113,0.0023,60.41,0.0013,4673.51,3210.23,2421.51,4368.87,28.58,3.49895031490553,0,0,1,0
"269",12266.45,810680,0.001,12.1225,0.0167,6.621,-0.0219,71.13,-0.0017,61.11,-0.0127,9729.14,9390.28,4412.85,4698.26,28.6,3.4965034965035,0,1,0,0
"270",12223.4,623050,0.0031,12.3375,-0.0174,6.731,0.0061,70.993,0.0025,60.86,0.0048,5315.81,4576.38,2535.44,3029.39,28.57,3.50017500875044,0,1,0,0
"271",12197,518860,0.0047,12.5175,-0.0144,6.742,-0.0058,71.01,-5e-04,60.55,-2e-04,7710.44,5873.63,3154.92,4422.49,28.48,3.51123595505618,0,1,0,0
"272",12082.45,499590,0.0092,13.415,-0.0669,6.801,-0.0074,70.955,0.0017,60.23,0.0121,7896.28,6647.81,3038.74,3946.9,28.35,3.52733686067019,0,0,0,1
"273",12131.35,437700,-0.0027,13.3,0.0086,6.767,0.0018,70.755,0.0017,59.87,0.0023,5349.12,4620.99,1988.37,2784.75,28.09,3.55998576005696,0,0,1,0
"274",12026.4,597710,0.0096,13.3475,-0.0036,6.822,0.0018,70.553,0.0032,59.36,0.015,4632.38,4516.68,3954.84,3569.92,28.17,3.5498757543486,0,0,0,1
"275",11944.3,752620,0.0052,13.3775,-0.0022,6.753,0.0015,70.67,-0.002,58.88,0.0071,4480.31,5164.14,3474.22,2663.99,27.9,3.584229390681,0,0,0,1
"276",11867.35,997660,0.0045,14.29,-0.0639,6.71,0.0085,70.823,-0.0014,59.06,-0.0081,5022.53,4417.12,3421.44,3181.57,27.76,3.60230547550432,0,1,0,0
"277",11950.5,650220,-0.0068,14.5975,-0.0211,6.665,0.0066,70.962,-0.0023,58.92,0.0037,4072.56,4439.35,2696.96,2358.56,27.63,3.61925443358668,1,0,0,0
"278",11939.1,599120,0.0013,13.64,0.0702,6.689,-3e-04,71.3,-0.0044,59.11,-0.003,4185.86,3726.64,2296.07,2221.14,27.82,3.59453630481668,0,1,0,0
"279",12047.35,609220,-0.0081,14.305,-0.0465,6.611,0.008,71.245,4e-04,58.32,0.0132,3673.34,4541,2965.39,2754.67,27.78,3.59971202303816,0,0,1,0
"280",12071.25,562230,-0.0021,13.3225,0.0737,6.464,0.0226,71.505,-0.0031,58.36,0,4893.44,4240.08,2846.29,3256.78,28.01,3.57015351660121,0,0,1,0
"281",11969.95,747190,0.0041,14.5625,-0.0852,6.45,0,71.803,-0.0037,56.43,0.0415,4828.69,5609.75,4326.93,3422.8,28.07,3.56252226576416,0,1,0,0
