Day,Month,Year,Price,Open,High,Low,Nifty Vol,Chg,VIXPrice,VIXOpen,VIXHigh,VIXLow,VIXChg,GSECPrice,GSECOpen,GSECHigh,GSECLow,GSECChg,FXPrice,FXOpen,FXHigh,FXLow,FXChg,OilPrice,OilOpen,OilHigh,OilLow,OilVolume,OilChg,FII_BUY,FII_SELL,FII_NET,DII_BUY,DII_SELL,DII_NET,Nifty_PE
21,9,2020,11250.55,11503.8,11535.25,11218.5,602850,-0.0221,22.1875,20.045,22.9925,18.2675,0.1069,6.016,6.027,6.027,6.005,0.0003,73.57,73.535,73.649,73.26,0.0004,39.31,40.98,41.27,38.66,66.2,-0.0438,5230.5,5770.31,-539.81,4333.23,4851.18,-517.95,32.25
18,9,2020,11504.95,11584.1,11584.1,11446.1,764150,-0.001,20.045,20.1,20.77,17.5825,-0.0027,6.014,6.028,6.028,5.991,-0.0031,73.538,73.475,73.613,73.144,-0.0008,41.11,40.97,41.49,40.3,73.76,0.0034,19932.3,19727.15,205.15,6248.89,6349.72,-100.83,32.98
17,9,2020,11516.1,11539.4,11587.2,11498.5,517730,-0.0076,20.1,19.66,20.6825,17.5525,0.0224,6.033,5.999,6.037,5.981,0.0068,73.6,73.715,73.784,73.581,0.0007,40.97,40.19,41.22,39.42,280.67,0.0202,4580.45,4830.27,-249.82,3883.84,4951.67,-1067.83,33.01
16,9,2020,11604.55,11538.45,11618.1,11516.75,527810,0.0072,19.66,20.5975,20.5975,16.325,-0.0455,5.992,6.046,6.046,5.992,-0.0061,73.545,73.595,73.779,73.47,-0.0007,40.16,38.35,40.34,38.35,367.61,0.0491,4980.88,4716.22,264.66,4259.67,4471.88,-212.21,33.26
15,9,2020,11521.8,11487.2,11535.95,11442.25,506670,0.0071,20.5975,21.19,21.19,18.8975,-0.028,6.029,6.045,6.045,6.014,-0.0003,73.6,73.395,73.735,73.312,0.0031,38.28,37.28,38.57,37.06,348.86,0.0274,5391.77,4220.88,1170.89,3922.08,4817.71,-895.63,33.03
14,9,2020,11440.05,11540.15,11568.9,11383.55,642270,-0.0021,21.19,20.7125,21.74,17.5325,0.0231,6.031,6.074,6.074,6.026,-0.0017,73.37,73.48,73.605,73.265,-0.0008,37.26,37.32,37.68,36.82,347.56,-0.0019,6172.11,5873.89,298.22,5851.26,5971.61,-120.35,32.79
11,9,2020,11464.45,11447.8,11493.5,11419.9,554790,0.0013,20.7125,21.2625,21.345,18.1725,-0.0259,6.041,6.109,6.109,6.017,-0.002,73.43,73.535,73.628,73.405,0,37.33,37.01,37.82,36.67,363.79,0.0008,5468.87,4293.06,1175.81,3004.57,3728.88,-724.31,32.86
10,9,2020,11449.25,11363.3,11464.05,11327.4,679420,0.0152,21.2625,22.23,22.23,17.7,-0.0435,6.053,5.998,6.053,5.985,0.0107,73.43,73.462,73.508,73.155,0.0018,37.3,37.8,38.18,36.93,367.56,-0.0197,5897.92,5059.55,838.37,3224.77,3542.07,-317.3,32.82
9,9,2020,11278,11218.6,11298.15,11185.15,728880,-0.0035,22.23,22.7225,23.27,20.1975,-0.0217,5.989,6.081,6.081,5.983,-0.0111,73.3,73.787,73.832,73.31,-0.006,38.05,36.79,38.45,36.16,455.36,0.0351,5079.82,6038.91,-959.09,3974.56,4238.53,-263.97,32.33
8,9,2020,11317.35,11378.55,11437.25,11290.45,572240,-0.0033,22.7225,22.0075,23.0725,17.57,0.0325,6.056,6.039,6.06,6.011,0.0105,73.74,73.63,73.974,73.385,0.004,36.76,39.48,39.59,36.13,720.98,-0.0622,3659.41,4715.93,-1056.52,4162.36,3542.07,620.29,32.44
7,9,2020,11355.05,11359.6,11381.15,11251.7,560320,0.0019,22.0075,22.1525,23.2475,17.245,-0.0065,5.993,5.956,5.995,5.938,0.0106,73.444,73.291,73.508,73.027,0.0021,39.2,38.77,39.53,38.77,0,0.0116,3496.26,3503.19,-6.93,2987.83,3803.65,-815.82,32.55
4,9,2020,11333.85,11354.4,11452.05,11303.65,681340,-0.0168,22.1525,20.5025,22.6475,19.8575,0.0805,5.93,5.91,5.944,5.896,0.0058,73.289,73.48,73.505,73.006,-0.0014,39.77,41.25,41.87,39.35,444.18,-0.0387,4931.66,6820.44,-1888.78,3784.71,4241.59,-456.88,32.49
3,9,2020,11527.45,11566.2,11584.95,11507.65,607120,-0.0007,20.5025,21.105,21.105,18.16,-0.0285,5.896,5.919,5.919,5.878,-0.0041,73.389,73.225,73.57,73.151,0.0017,41.37,41.63,41.79,40.22,417.63,-0.0034,5127.27,5119.55,7.72,3301.57,3181.49,120.08,33.04
2,9,2020,11535,11478.55,11554.75,11430.4,593490,0.0056,21.105,21.8,22.495,19.8525,-0.0319,5.92,5.957,5.957,5.918,-0.0039,73.268,73.143,73.32,72.893,0.0036,41.51,43.02,43.21,41.23,421.77,-0.0292,6640.39,5649.82,990.57,3157.15,3814.63,-657.48,32.71
1,9,2020,11470.25,11464.3,11553.55,11366.9,783770,0.0073,21.8,22.835,23.2425,21.11,-0.0453,5.943,5.949,5.961,5.934,-0.0222,73.002,73.215,73.225,72.753,-0.0034,42.76,42.83,43.43,42.72,285.15,0.0035,7444.55,6958.46,486.09,3436.41,4211.64,-775.23,32.53
31,8,2020,11387.5,11777.55,11794.25,11325.85,1370000,-0.0223,22.835,18.3475,23.8725,16.4,0.2446,6.078,6.117,6.117,6.071,-0.0031,73.254,73.115,73.702,73.05,0.0019,42.61,42.91,43.57,42.56,236.88,-0.0084,16290.34,19685.83,-3395.49,5760.96,5080.08,680.88,32.29
28,8,2020,11647.6,11602.95,11686.05,11589.4,807000,0.0076,18.3475,18.895,18.895,16.655,-0.029,6.097,6.187,6.192,6.096,-0.0081,73.114,73.827,73.878,73.116,-0.0106,42.97,42.98,43.42,42.69,272.8,-0.0016,6618.88,5614.77,1004.11,5341.4,5884.96,-543.56,32.92
27,8,2020,11559.25,11609.3,11617.35,11540.6,719780,0.0008,18.895,19.3025,19.47,17.4525,-0.0211,6.147,6.201,6.201,6.143,-0.009,73.894,74.29,74.37,73.782,-0.0044,43.04,43.45,43.5,42.36,320.97,-0.0081,6625.39,5461.07,1164.32,3339.96,4149.23,-809.27,32.67
26,8,2020,11549.6,11512.85,11561.75,11461.85,743440,0.0067,19.3025,19.315,19.5925,17.2225,-0.0006,6.203,6.184,6.209,6.136,0.0075,74.217,74.225,74.459,74.193,0.0002,43.39,43.39,43.78,43,262.24,0.0009,6857.48,5276.17,1581.31,3785.61,4980.23,-1194.62,32.64
25,8,2020,11472.25,11513.1,11525.9,11423.35,638150,0.0005,19.315,19.23,19.805,15.4225,0.0044,6.157,6.14,6.172,6.124,-0.0103,74.202,74.1,74.517,74.07,0.0005,43.35,42.36,43.57,42.31,330.8,0.0171,5640.95,4159.75,1481.2,3913.03,4086,-172.97,32.43
24,8,2020,11466.45,11412,11497.25,11410.65,532900,0.0083,19.23,19.9375,20.0675,17.8875,-0.0355,6.221,6.182,6.231,6.152,0.0132,74.168,74.922,74.922,73.962,-0.01,42.62,42.48,42.89,42.23,294.73,0.0066,4444.08,4225.01,219.07,3344.75,3680.39,-335.64,32.41
21,8,2020,11371.6,11409.65,11418.5,11362.2,668720,0.0053,19.9375,20.6175,20.6175,14.885,-0.033,6.14,6.047,6.144,6.034,0.0233,74.92,74.98,75.005,74.82,-0.0012,42.34,42.75,42.96,41.46,345.37,-0.0056,3975.11,3564.95,410.16,4277.43,4528.08,-250.65,32.08
20,8,2020,11312.2,11317.45,11361.45,11289.8,791590,-0.0084,20.6175,19.9575,21.08,17.6625,0.0331,6,6.013,6.013,5.994,-0.0013,75.012,74.973,75.132,74.935,0.0022,42.58,42.74,42.79,41.5,27.43,-0.0082,4680.39,4948.85,-268.46,3438.24,4110.47,-672.23,31.91
19,8,2020,11408.4,11452.15,11460.35,11394.1,626220,0.002,19.9575,20.43,20.43,17.835,-0.0231,6.008,5.993,6.01,5.993,0.0037,74.846,74.655,74.935,74.628,0.0037,42.93,42.6,43.03,42.36,81.3,0.0009,4934.93,4475.92,459.01,3595.59,3692.72,-97.13,32.09
18,8,2020,11385.35,11259.8,11401.7,11253.15,579240,0.0123,20.43,21.3075,21.3075,18.2525,-0.0412,5.986,5.991,5.994,5.975,0.0018,74.57,74.74,74.886,74.575,-0.0023,42.89,42.79,42.99,42.11,111.63,0,5409.49,4274.92,1134.57,2893.29,3272.67,-379.38,32.03
17,8,2020,11247.1,11248.9,11267.1,11144.5,633960,0.0061,21.3075,21.6725,22.8775,19.5575,-0.0168,5.975,6.004,6.004,5.96,0.0017,74.743,74.903,74.921,74.715,-0.0017,42.89,42.24,42.97,41.8,208.43,0.0209,3828.93,3496.03,332.9,2766.3,3483.92,-717.62,31.64
14,8,2020,11178.4,11353.3,11366.25,11111.45,645110,-0.0108,21.6725,20.5675,22.97,16.34,0.0537,5.965,5.993,5.993,5.934,0.0119,74.874,74.89,74.978,74.734,0.0008,42.01,42.33,42.57,41.62,310.87,-0.0054,5184.05,5137.66,46.39,3255.49,4052.57,-797.08,31.09
13,8,2020,11300.45,11334.85,11359.3,11269.95,562360,-0.0007,20.5675,20.845,21.19,19.46,-0.0133,5.895,5.885,5.898,5.876,0.0019,74.811,74.775,74.933,74.769,0.0003,42.24,42.57,42.84,42.09,329.51,-0.0101,4569.17,4152.89,416.28,3693.86,4457.4,-763.54,31.42
12,8,2020,11308.4,11289,11322,11242.65,609860,-0.0012,20.845,21.36,21.9225,16.85,-0.0241,5.884,5.922,5.926,5.88,-0.0032,74.79,74.615,74.935,74.615,0.0024,42.67,41.62,42.9,41.53,397.83,0.0255,4938.95,4587.8,351.15,3560.3,4499.97,-939.67,31.33
11,8,2020,11322.5,11322.25,11373.6,11299.15,586090,0.0046,21.36,22.51,22.51,20.215,-0.0511,5.903,5.91,5.91,5.885,0.0017,74.61,74.855,74.887,74.522,-0.0035,41.61,41.98,42.94,41.48,432.84,-0.0079,6227.7,5214.04,1013.66,2759.01,4174.55,-1415.54,31.37
10,8,2020,11270.15,11270.25,11337.3,11238,492000,0.005,22.51,22.5775,23.015,21.4525,-0.003,5.893,5.91,5.916,5.893,0.0012,74.87,75.025,75.025,74.857,-0.0021,41.94,41.5,42.33,41.17,367.8,0.0175,4892.69,4589.81,302.88,3963.32,4468.24,-504.92,31.23
7,8,2020,11214.05,11186.65,11231.9,11142.05,452630,0.0012,22.5775,23.15,23.31,21.755,-0.0247,5.886,5.879,5.893,5.868,0.0041,75.025,75.073,75.112,74.891,0.0017,41.22,41.97,42.22,41.06,399,-0.0174,6034.73,5637.41,397.32,3442.99,3881.61,-438.62,30.72
6,8,2020,11200.15,11185.7,11256.8,11127.3,600380,0.0089,23.15,23.5675,23.705,22.525,-0.0177,5.862,5.834,5.887,5.808,0.0062,74.9,74.875,75.017,74.777,0.0014,41.95,42.19,42.65,41.61,359.61,-0.0057,5578.69,4941.26,637.43,3042.83,3510.83,-468,30.68
5,8,2020,11101.65,11155.75,11225.65,11064.05,667640,0.0006,23.5675,23.815,23.9325,21.825,-0.0104,5.826,5.84,5.84,5.824,-0.0012,74.798,74.982,75.03,74.763,-0.0035,42.19,41.56,43.52,41.47,491.27,0.0118,5976.57,6036.75,-60.18,3055.35,3481.33,-425.98,30.41
4,8,2020,11095.25,10946.65,11112.25,10908.1,625740,0.0187,23.815,25.185,25.185,23.555,-0.0544,5.833,5.855,5.855,5.823,-0.0007,75.062,75.165,75.214,74.962,-0.0016,41.7,40.78,42.08,40.14,451.58,0.0168,5426.42,4722.68,703.74,3650.09,4315.78,-665.69,30.39
3,8,2020,10891.6,11057.55,11058.05,10882.25,680930,-0.0164,25.185,24.1925,25.69,23.2625,0.041,5.837,5.846,5.848,5.836,0,75.185,74.918,75.314,74.863,0.0036,41.01,40.39,41.24,39.58,338.33,0.0184,13299.91,5481.42,7818.49,4719.84,4855.39,-135.55,29.70
31,7,2020,11073.45,11139.5,11150.4,11026.65,642560,-0.0026,24.1925,24.7275,25.3725,23.9675,-0.0216,5.837,5.833,5.845,5.814,0.0021,74.918,74.75,74.939,74.685,0.0006,40.27,40.34,40.55,39.66,318.79,0.0088,4283.29,5241.93,-958.64,4447.93,4005.2,442.73,30.20
30,7,2020,11102.15,11254.3,11299.95,11084.95,677760,-0.009,24.7275,24.1125,25.1425,22.09,0.0255,5.825,5.852,5.852,5.819,-0.0017,74.877,74.83,74.967,74.795,-0.001,39.92,41.32,41.39,38.72,487.33,-0.0327,6462.05,6254.75,207.3,5558.41,5945.65,-387.24,29.46
29,7,2020,11202.85,11276.9,11341.4,11149.75,600730,-0.0086,24.1125,23.6425,24.4975,23.6425,0.0199,5.835,5.87,5.87,5.832,-0.0026,74.948,74.87,74.949,74.676,0.0005,41.27,41.13,41.57,40.93,295.86,0.0056,5725.05,6077.67,-352.62,4301.09,4806.71,-505.62,29.59
28,7,2020,11300.55,11154.1,11317.75,11151.4,683890,0.0152,23.6425,25.0175,25.215,23.545,-0.055,5.85,5.889,5.889,5.85,-0.0015,74.909,74.785,74.943,74.707,0.0015,41.04,41.65,41.93,40.85,276.8,-0.0135,5836.36,5590.41,245.95,3990.8,5008.2,-1017.4,29.87
27,7,2020,11131.8,11225,11225,11087.85,588150,-0.0056,25.0175,24.535,25.7175,23.29,0.0197,5.859,5.835,5.86,5.813,0.0072,74.8,74.76,74.902,74.665,0.0005,41.6,41.26,41.82,40.48,377.71,0.0075,4090.97,4544.28,-453.31,3560.65,4538.53,-977.88,29.18
24,7,2020,11194.15,11149.95,11225.4,11090.3,678940,-0.0019,24.535,24.64,25.295,22.7375,-0.0043,5.817,5.815,5.825,5.8,0.0021,74.76,74.908,74.985,74.697,-0.0007,41.29,41.06,41.67,40.66,353.16,0.0054,5776.01,5366.13,409.88,4079.67,5082.65,-1002.98,29.35
23,7,2020,11215.45,11135,11239.8,11103.15,621580,0.0074,24.64,24.885,24.935,24.0075,-0.0098,5.805,5.825,5.825,5.805,-0.0015,74.815,74.625,74.961,74.6,0.0027,41.07,41.95,42.36,40.83,389.41,-0.0198,5509.38,3768.88,1740.5,3825.47,4757.38,-931.91,29.20
22,7,2020,11132.6,11231.2,11238.1,11056.55,765070,-0.0027,24.885,24.4275,25.8025,23.73,0.0187,5.814,5.841,5.841,5.814,-0.0026,74.61,74.543,74.872,74.509,0.0009,41.9,41.54,42.03,41.14,333.65,-0.0014,6908.58,5243.01,1665.57,3694.53,4833.36,-1138.83,28.93
21,7,2020,11162.25,11126.1,11179.55,11113.25,772000,0.0127,24.4275,24.7125,24.7125,23.725,-0.0115,5.829,5.814,5.833,5.795,0.0052,74.54,74.725,74.875,74.516,-0.0028,41.96,40.65,42.4,40.64,25.62,0.0282,8209.13,5943.25,2265.88,3465.53,4192.92,-727.39,29.01
20,7,2020,11022.2,10999.45,11037.9,10953,554310,0.0111,24.7125,24.1575,25.12,24.1575,0.023,5.799,5.812,5.818,5.794,-0.001,74.75,74.898,75.033,74.735,-0.002,40.81,40.64,40.91,39.83,60.18,0.0054,4960.3,3250.33,1709.97,3306.19,4828.18,-1521.99,28.86
17,7,2020,10901.7,10752,10933.45,10749.65,676880,0.0151,24.1575,25.3625,25.5025,23.77,-0.0475,5.805,5.822,5.829,5.795,-0.0014,74.897,75.2,75.255,74.897,-0.0038,40.59,40.72,40.9,40.02,88.22,-0.0039,5202.81,4505.73,697.08,4072.47,4281.89,-209.42,28.55
16,7,2020,10739.95,10706.2,10755.3,10595.2,694400,0.0115,25.3625,26.29,26.5975,25.245,-0.0353,5.813,5.828,5.828,5.808,-0.0003,75.18,75.115,75.295,75.107,0.0007,40.75,40.97,41.18,40.52,200.1,-0.0109,4489.16,5580.24,-1091.08,5544.6,3884.69,1659.91,28.19
15,7,2020,10618.2,10701,10827.45,10577.75,715900,0.001,26.29,26.6375,26.6375,23.74,-0.013,5.815,5.836,5.836,5.814,-0.0017,75.125,75.325,75.38,75.05,-0.0037,41.2,40.55,41.26,40.08,352.54,0.0226,4579.58,4801.28,-221.7,4198.17,5097.54,-899.37,27.88
14,7,2020,10607.35,10750.85,10755.65,10562.9,532370,-0.0181,26.6375,25.2525,27.265,25.2525,0.0548,5.825,5.822,5.847,5.796,0.0067,75.407,75.275,75.535,75.268,0.0026,40.29,39.6,40.57,39.07,426.97,0.0047,3557.86,5123.48,-1565.62,3536.39,4186.09,-649.7,27.85
13,7,2020,10802.7,10851.85,10894.05,10756.05,554050,0.0032,25.2525,24.9425,25.9075,22.805,0.0124,5.786,5.78,5.787,5.77,0.0045,75.212,75.195,75.237,75.082,0.0002,40.1,40.35,40.72,39.47,370.72,-0.0111,3730.71,3508.95,221.76,2803.89,4289.48,-1485.59,28.36
10,7,2020,10768.05,10764.1,10819.4,10713,590710,-0.0042,24.9425,24.9125,25.4775,23.485,0.0012,5.76,5.775,5.775,5.747,-0.0021,75.195,75.165,75.34,75.141,0.0005,40.55,39.58,40.77,38.54,393.15,0.0235,2489.45,3520.45,-1031,2777.56,3208.77,-431.21,28.27
9,7,2020,10813.45,10755.55,10836.85,10733,618650,0.0101,24.9125,26.1,27.6575,24.735,-0.0455,5.772,5.764,5.794,5.764,-0.001,75.155,74.935,75.166,74.902,0.0028,39.62,40.87,40.99,39.27,367.39,-0.0313,4516.59,4303.82,212.77,2872.1,3675.49,-803.39,28.26
8,7,2020,10705.75,10818.65,10847.85,10676.55,767940,-0.0087,26.1,25.1025,26.355,25.03,0.0397,5.778,5.802,5.802,5.76,-0.0024,74.945,74.835,75.084,74.825,0.0018,40.9,40.48,41.08,40.3,286.74,0.0069,5473.24,6468.11,-994.87,3721.81,4575.22,-853.41,27.98
7,7,2020,10799.65,10802.85,10813.8,10689.7,636770,0.0033,25.1025,25.1975,25.645,24.24,-0.0038,5.792,5.836,5.846,5.792,-0.0075,74.81,74.65,74.984,74.645,0.0023,40.62,40.68,40.95,39.9,256.6,-0.0002,6580.15,5750.25,829.9,3512.24,4296.71,-784.47,28.22
6,7,2020,10763.65,10723.85,10811.4,10695.1,571210,0.0147,25.1975,25.7675,26.175,24.5425,-0.0221,5.836,5.851,5.851,5.825,-0.0015,74.635,74.636,74.827,74.488,0,40.63,40.31,41.08,39.84,373.24,0.0087,4111.43,3763.08,348.35,4205.92,3942.45,263.47,28.13
3,7,2020,10607.35,10614.95,10631.3,10562.65,525190,0.0053,25.7675,26.5075,26.775,25.6275,-0.0279,5.845,5.853,5.873,5.845,0.0007,74.636,74.725,75.03,74.582,-0.0015,40.28,40.23,40.5,39.86,0,-0.0091,3325.35,2468.06,857.29,3094.36,3426.32,-331.96,27.78
2,7,2020,10551.7,10493.05,10598.2,10485.55,597420,0.0117,26.5075,28.1175,28.1175,26.315,-0.0573,5.841,5.848,5.848,5.821,0.0005,74.75,75.465,75.534,74.637,-0.0098,40.65,39.78,40.74,39.46,347.1,0.0208,4054.33,4611.05,-556.72,5134.57,4225.93,908.64,27.63
1,7,2020,10430.05,10323.8,10447.05,10299.6,573550,0.0124,28.1175,29.1175,29.1625,27.9375,-0.0343,5.838,5.907,5.907,5.822,-0.0085,75.49,75.525,75.625,75.47,-0.0007,39.82,39.84,40.58,39.05,407.17,0.014,3629.77,5326.22,-1696.45,3669.48,2292.35,1377.13,26.97
30,6,2020,10302.1,10382.6,10401.05,10267.35,556240,-0.001,29.1175,28.91,29.6325,28.405,0.0072,5.888,5.924,5.924,5.875,-0.0025,75.545,75.52,75.633,75.422,0.0005,39.27,39.64,40.08,38.85,370.06,-0.0108,4796.39,6796.47,-2000.08,5247.06,3195.75,2051.31,26.32
29,6,2020,10312.4,10311.95,10337.95,10223.6,574540,-0.0068,28.91,28.735,30.45,27.98,0.0061,5.903,5.938,5.938,5.892,-0.0017,75.51,75.62,75.67,75.456,-0.0015,39.7,37.96,39.89,37.5,343.91,0.0314,3964.64,5901.7,-1937.06,4337.18,3301.05,1036.13,26.49
26,6,2020,10383,10378.9,10409.85,10311.25,671910,0.0091,28.735,29.7275,30.065,28.315,-0.0334,5.913,5.917,5.921,5.883,0.0037,75.62,75.58,75.679,75.43,0.0004,38.49,39.09,39.35,37.79,356.71,-0.0059,4220.4,4973.58,-753.18,4763.5,3459.32,1304.18,26.67
25,6,2020,10288.9,10235.55,10361.8,10194.5,994190,-0.0016,29.7275,29.5775,31.285,29.0575,0.0051,5.891,5.936,5.936,5.891,-0.0046,75.587,75.717,75.787,75.518,-0.001,38.72,38.05,39.23,37.08,451.64,0.0187,5716.86,6767.47,-1050.61,7786.25,8041.84,-255.59,25.59
24,6,2020,10305.3,10529.25,10553.15,10281.95,854800,-0.0158,29.5775,29.34,30.53,27.79,0.0081,5.918,5.937,5.937,5.885,0.0025,75.665,75.473,75.769,75.473,0.0022,38.01,39.99,40.54,37.31,499.49,-0.0585,8721.09,6954.19,1766.9,4527.64,6052.54,-1524.9,25.63
23,6,2020,10471,10347.95,10484.7,10301.75,669200,0.0155,29.34,30.46,31.1475,29.2425,-0.0368,5.903,5.915,5.915,5.88,0.0044,75.503,75.782,75.912,75.452,-0.0038,40.37,40.68,41.63,39.76,368.73,-0.0022,23234.73,23065.77,168.96,4753.26,4298.78,454.48,26.05
22,6,2020,10311.2,10318.75,10393.65,10277.6,685390,0.0065,30.46,29.965,30.9825,29.965,0.0165,5.877,5.862,5.886,5.835,0.0048,75.79,76.26,76.295,75.73,-0.0062,40.46,39.18,40.7,39.12,29.89,0.0179,5467.93,5043.72,424.21,4781.76,6069.45,-1287.69,25.66
19,6,2020,10244.4,10119,10272.4,10072.65,892100,0.0151,29.965,31.455,31.9125,29.6775,-0.0474,5.849,5.842,5.855,5.828,0.0046,76.26,76.341,76.365,76.095,-0.0018,39.75,38.85,40.49,38.4,64.11,0.0234,14764.29,13527.29,1237,6511.56,7392.22,-880.66,25.49
18,6,2020,10091.65,9863.25,10111.2,9845.05,622900,0.0213,31.455,33.355,33.4225,31.2175,-0.057,5.822,5.855,5.855,5.818,-0.0022,76.4,76.255,76.4,76.048,0.0014,38.84,37.74,38.97,37.11,113.38,0.0232,4918,4551.43,366.57,3671.35,2540.08,1131.27,25.11
17,6,2020,9881.15,9876.7,10003.6,9833.8,685420,-0.0033,33.355,32.965,34.0175,29.05,0.0118,5.835,5.861,5.861,5.834,-0.0019,76.29,76.26,76.367,76.091,0.0005,37.96,37.93,38.75,37.21,239.52,-0.0109,4910.75,5397.37,-486.62,3759.97,3591.92,168.05,24.59
16,6,2020,9914,10014.8,10046.15,9728.5,899900,0.0102,32.965,32.5775,35.3125,30.4075,0.0119,5.846,5.828,5.862,5.799,0.0093,76.25,75.857,76.313,75.772,0.0036,38.38,37.05,39.06,36.38,366.32,0.0339,4608.09,6086.61,-1478.52,4742.48,3580.97,1161.51,24.31
15,6,2020,9813.7,9919.35,9943.35,9726.35,716050,-0.016,32.5775,30.8225,33.7775,29.915,0.0569,5.792,5.835,5.835,5.784,-0.0007,75.979,76.05,76.167,75.913,-0.0009,37.12,36.03,37.26,34.36,387.55,0.0237,3247.57,6207.9,-2960.33,3826.07,2749.69,1076.38,23.69
12,6,2020,9972.9,9544.95,9996.05,9544.35,796310,0.0072,30.8225,29.66,32.875,29.66,0.0392,5.796,5.784,5.801,5.772,0.0026,76.05,75.975,76.24,75.756,0.001,36.26,36.26,36.99,34.48,406.51,-0.0022,3579.73,4891.22,-1311.49,5251.66,3306.51,1945.15,24.08
11,6,2020,9902,10094.1,10112.05,9885.05,715450,-0.0212,29.66,29.4375,30.42,28.39,0.0076,5.781,5.775,5.788,5.755,0.0016,75.971,75.68,75.971,75.58,0.0045,36.34,39.09,39.09,35.41,513.91,-0.0823,3805.18,4610.32,-805.14,3027.31,3901.66,-874.35,23.90
10,6,2020,10116.15,10072.6,10148.75,10036.85,632380,0.0069,29.4375,30.205,30.205,28.7275,-0.0254,5.772,5.779,5.779,5.768,-0.0005,75.634,75.511,75.676,75.398,0.0017,39.6,38.5,39.91,37.73,385.87,0.0169,4432.22,5351.48,-919.26,3179.77,2679.07,500.7,24.41
9,6,2020,10046.65,10181.15,10291.15,10021.45,754220,-0.0119,30.205,29.6475,30.34,27.24,0.0188,5.775,5.787,5.791,5.775,-0.0055,75.505,75.445,75.706,75.41,0.0014,38.94,38.22,39.1,37.07,396.03,0.0196,6502.25,6011.44,490.81,4043.52,4776.85,-733.33,24.25
8,6,2020,10167.45,10326.75,10328.5,10120.25,936490,0.0025,29.6475,28.68,30.145,27.7975,0.0337,5.807,5.855,5.855,5.804,-0.0024,75.4,75.56,75.673,75.391,-0.0021,38.19,39.41,40.44,37.96,416.64,-0.0344,6081.97,5268.7,813.27,4212.26,5450.49,-1238.23,23.97
5,6,2020,10142.15,10093.8,10177.8,10040.75,987120,0.0113,28.68,29.69,29.69,25.92,-0.034,5.821,5.827,5.846,5.821,0.0043,75.56,75.44,75.727,75.325,0.0013,39.55,37.33,39.68,37.05,396.86,0.0572,4585.79,4488.18,97.61,3539.03,3491.74,47.29,23.91
4,6,2020,10029.1,10054.25,10123.85,9944.25,775110,-0.0032,29.69,30.0425,30.265,28.45,-0.0117,5.796,5.839,5.839,5.796,-0.039,75.459,75.355,75.645,75.337,0.0018,37.41,36.76,37.62,36.38,307.61,0.0032,8506.04,5601,2905.04,3622.8,4470.11,-847.31,23.42
3,6,2020,10061.55,10108.3,10176.2,10035.55,794660,0.0083,30.0425,30.115,30.4025,29.335,-0.0024,6.031,6.01,6.031,5.998,0.0055,75.325,75.05,75.553,75.008,0.003,37.29,36.86,38.18,35.88,494.25,0.013,9979.47,8128.35,1851.12,4633.07,5414.86,-781.79,23.50
2,6,2020,9979.1,9880.85,9995.6,9824.05,770190,0.0156,30.115,30.7425,30.9175,27.9025,-0.0204,5.998,6.089,6.089,5.998,-0.0073,75.1,75.545,75.62,74.973,-0.0054,36.81,35.56,37.06,35.28,343.48,0.0387,12157.07,4658.78,7498.29,5065.9,4624.85,441.05,23.31
1,6,2020,9826.15,9726.85,9931.6,9706.95,794180,0.0257,30.7425,30.22,32.1725,28.8325,0.0173,6.042,6.055,6.055,6.021,0.0048,75.505,75.47,75.775,75.272,-0.0013,35.44,35.21,35.9,34.27,385.71,-0.0014,7015.34,5439.88,1575.46,4890.67,5349.92,-459.25,22.96
29,5,2020,9580.3,9422.2,9598.85,9376.9,967010,0.0095,30.22,30.0175,30.5675,27.41,0.0067,6.013,5.99,6.027,5.978,0.0038,75.605,75.7,75.742,75.44,-0.0007,35.49,33.68,35.77,32.36,443.65,0.0528,25389.42,23928.71,1460.71,8144.45,7177.02,967.43,22.38
28,5,2020,9490.1,9364.95,9511.25,9336.5,837910,0.0188,30.0175,31.2725,31.2725,29.195,-0.0401,5.99,5.995,5.995,5.98,0.001,75.66,75.804,75.905,75.634,-0.0034,33.71,32.1,34.21,31.14,440.17,0.0274,8584.41,6230.27,2354.14,5044.02,4899.19,144.83,22.17
27,5,2020,9314.95,9082.2,9334,9004.25,763490,0.0317,31.2725,31.47,32.015,28.855,-0.0063,5.984,6.001,6.001,5.966,0.0015,75.92,75.547,75.971,75.52,0.0061,32.81,34.14,34.32,31.75,415.25,-0.0448,6191.51,6526.25,-334.74,5684.69,3275.84,2408.85,21.77
26,5,2020,9029.05,9099.75,9161.65,8996.65,654960,-0.0011,31.47,32.3775,33.21,30.9725,-0.028,5.975,5.99,5.994,5.949,0.0023,75.459,75.843,75.855,75.407,-0.0056,34.35,33.3,34.81,32.48,466.74,0.0127,11849.98,7133.85,4716.13,6700.02,3858.93,2841.09,21.10
22,5,2020,9039.25,9067.9,9149.6,8968.55,675760,-0.0074,32.3775,32.985,34.36,26.335,-0.0184,5.961,5.99,5.99,5.879,-0.0121,75.95,75.655,76.023,75.625,0.0044,33.25,33.95,34,30.72,429.04,-0.0198,4404.88,5758.78,-1353.9,4164.03,4508.19,-344.16,20.97
