"","Price","Chg","GSECPrice","GSECChg","FXPrice","FXChg","OilPrice","OilChg","Nifty_PE","Nifty.Vol","VIXChg","VIXPrice","FII_BUY","FII_SELL","DII_BUY","DII_SELL"
"28",13567.85,7e-04,5.941,-8e-04,73.556,-0.001,47.62,0.0134,37.31,13.1175518204071,-0.003,0.0516929439131559,9.06101868046089,8.72075914611296,8.17883237254572,8.73736914376116
"29",13558.15,0.0033,5.946,-0.0017,73.63,-0.0014,46.99,0.009,37.28,13.2328129219605,0.0326,0.0515397500322123,8.93457105998801,8.58026188288322,8.24642592037169,8.61886129851615
"30",13513.85,0.0026,5.956,0.0068,73.736,-1e-04,46.57,-0.0045,37.16,13.5768852807994,0.0041,0.0532197977647685,9.24976202647786,8.73337818804852,8.22313349173179,8.71360829924192
"31",13478.3,-0.0038,5.916,-2e-04,73.74,3e-04,46.78,0.0277,37.06,13.223836346335,-0.011,0.053440213760855,8.9442279920917,8.59481142396218,8.12879461797312,8.64222632591951
"32",13529.1,0.0102,5.917,-0.0037,73.72,0,45.52,-0.0018,37.2,13.1275698004317,0.0162,0.0528541226215645,9.16685650448011,8.70122162400188,8.25190124546861,8.75274108972437
"33",13392.95,0.0028,5.939,0.0025,73.72,-0.0014,45.6,-0.0035,36.83,13.2051776254246,0.0329,0.0537129045253122,9.04468004285709,8.62402582297954,8.27190116345153,8.78772554449772
"34",13355.75,0.0073,5.924,0.0046,73.826,9e-04,45.76,-0.0108,36.73,13.2907888290062,-1e-04,0.0554785020804438,9.08206826787359,8.51800885866924,8.36337512293436,8.86138271587828
"35",13258.55,0.0095,5.897,-0.0059,73.757,-0.0014,46.26,0.0136,36.46,13.3700200129995,-0.0512,0.0554708084870337,9.19662575507984,8.83843575738998,8.30954398043567,8.7051753633222
"36",13133.9,0.0015,5.932,0.002,73.86,0.0014,45.64,0.008,36.12,13.4782039733716,-0.0456,0.0526315789473684,9.5800504877102,9.29060428595103,8.45383157745165,8.72140017229873
"37",13113.75,4e-04,5.92,-0.0017,73.76,0.0038,45.28,0.0164,36.06,13.4838208667194,-0.0136,0.0502323245008163,9.13728138790357,9.09807943642147,8.12479928175815,8.51982173376993
"38",13109.05,0.0108,5.93,0.0032,73.482,-0.0069,44.55,-0.0174,36.05,13.2770224993815,0.0184,0.0495478756348322,9.33584904346362,8.99903274889613,8.20097446082227,8.45269946927518
"39",12968.95,-0.0014,5.911,0.0066,73.933,0.0014,45.53,0.0122,35.66,13.9639305630825,-0.0102,0.050460451621042,11.2217954552084,11.1128787010867,8.49203331967731,9.19468547095836
"40",12987,0.01,5.872,-0.0022,73.832,9e-04,44.98,-0.016,35.71,13.2173098547133,-0.1343,0.0499438132101386,8.99179373862589,8.70110514951798,8.01170993840758,8.76657664545468
"41",12858.4,-0.0151,5.885,9e-04,73.769,-0.0042,45.71,0.0178,35.36,13.4283911339729,0.0983,0.0432385688033726,8.84386037234562,8.84036305679757,8.22268520868858,8.62421991817306
"42",13055.15,0.01,5.88,-0.0034,74.078,-0.0023,44.91,0.043,35.9,13.2566669718043,0.0125,0.0474890181645494,9.43195395348325,8.97685730158489,8.28258163316091,8.77593551997031
"43",12926.45,0.0052,5.9,0.0039,74.25,0.0019,43.06,0.0216,35.55,13.3584152566193,0.0602,0.0480827022478663,9.42891028011162,8.94956244860406,8.27110849280046,8.83248994451955
"44",12859.05,0.0068,5.877,2e-04,74.11,1e-04,42.15,0.0098,35.36,13.4060374284586,0.0024,0.0509748948642793,9.30572145835749,8.87346805533363,7.9982681893936,8.673249482983
