Chg,VIXPrice,VIXOpen,VIXHigh,VIXLow,VIXChg,GSECPrice,GSECOpen,GSECHigh,GSECLow,GSECChg,FXPrice,FXOpen,FXHigh,FXLow,FXChg,OilPrice,OilOpen,OilHigh,OilLow,OilChg,FII_BUY,FII_SELL,DII_BUY,DII_SELL,Nifty_PE
-0.0056,28.92,26.5,28.92,26.5,0.1201,7.544,7.544,7.544,7.544,-0.0051,46.19,45.87,46.54,45.87,0.0073,73.67,74.69,75.09,72.65,-0.0139,2942.73,5155.02,3151.18,1675.77,21.03
-0.0114,25.82,26.31,26.45,25.06,0.039,7.583,7.583,7.583,7.583,0.0021,46.075,46.175,46.275,46.025,-0.0032,75.26,74.24,75.42,74.06,0.0097,1618.08,2620.68,1783.82,1067.6,21.7
-0.0244,24.85,24.26,26.27,23.82,0.0574,7.567,7.567,7.567,7.567,1.00E-04,46.225,46.305,46.355,46.025,-1.00E-04,74.54,75.84,76.5,74.01,-0.0202,3068.98,5484.47,3336.17,1382.2,22.24
-8.00E-04,23.5,22.67,24.35,21.46,0.0543,7.566,7.566,7.566,7.566,-0.0081,46.23,45.78,46.23,45.72,0.0081,76.08,77.56,78.36,75.66,-0.0198,2673.32,3527.07,1810.6,1579.24,22.5
-0.0093,22.29,21.06,22.83,20.92,-0.0022,7.628,7.628,7.628,7.628,-9.00E-04,45.86,45.8,46.13,45.54,0.0022,77.62,78.88,79.03,76.96,-0.0177,2655.82,2927.15,1803.72,1459.31,23.06
0.0043,22.34,20.68,22.48,20.65,0.0367,7.635,7.635,7.635,7.635,0.0029,45.76,45.66,45.9,45.36,0.0025,79.02,77.85,79.15,76.76,0.0131,2123.88,2485.55,1396.48,1373.94,23.35
-0.0015,21.55,21.6,21.97,21.49,0.0223,7.613,7.613,7.613,7.613,-0.0159,45.645,45.785,45.855,45.515,-0.0032,78.51,78.525,79.23,77.23,-0.0022,2577.75,2424.85,993,1014.46,23.57
0.005,21.08,20.41,21.33,20.34,0.0048,7.736,7.736,7.736,7.736,0.0047,45.79,45.62,45.83,45.41,0.0042,78,79.2,79.31,77.7,-0.0175,2010.27,2940.36,1945.99,1265.04,23.46
0.0045,20.98,21.31,21.53,20.92,-0.0459,7.7,7.7,7.7,7.7,-0.0086,45.6,45.49,45.72,45.4,0.0023,79.39,79.63,80.36,78.92,-0.0033,3592.26,3904.27,2011.35,1482.23,23.5
-0.0074,21.99,22.75,23.15,21.94,-0.0472,7.767,7.767,7.767,7.767,-0.004,45.495,45.735,45.775,45.415,-0.0036,79.65,80.06,80.67,78.37,-0.0141,3530.52,3816.36,1552.01,1429.92,23.38
9.00E-04,23.08,22.68,23.22,22.37,0.0176,7.798,7.798,7.798,7.798,0.0061,45.66,45.14,45.75,45.1,0.0088,80.79,82.07,82.34,79.91,-0.021,2903.43,3266.19,1920.05,1465.19,23.28
-0.0035,22.68,22.63,23.05,22.39,0.0049,7.751,7.751,7.751,7.751,-0.0028,45.26,45.51,45.51,45.23,-0.0046,82.52,82.88,83.95,81.96,-0.0028,5973.59,2932.03,1674.68,1352.22,23.45
-0.0035,22.57,22.37,22.71,22.19,0.0031,7.773,7.773,7.773,7.773,-6.00E-04,45.47,45.68,45.9,45.47,-0.0039,82.75,82.65,83.47,81.8,0.0011,3240.2,3170.82,1624.46,1441.59,23.43
7.00E-04,22.5,22.22,22.93,22.22,0.0172,7.778,7.778,7.778,7.778,0.0057,45.65,45.61,45.89,45.57,-0.001,82.66,83.2,83.36,82.26,-0.0063,2579.68,2487.47,1364.1,1491.51,23.51
0.0087,22.12,21.77,22.55,21.77,-0.0067,7.734,7.734,7.734,7.734,0.0043,45.695,46.165,46.205,45.695,-0.011,83.18,81.43,83.52,80.85,0.0172,3380.3,2719.75,1564.46,1850.56,23.59
0.006,22.27,22.98,23.22,22.12,-0.058,7.701,7.701,7.701,7.701,0.0033,46.205,46.305,46.305,46.045,-0.0019,81.77,81.63,82,80.95,0.0032,3337.48,2367.19,1904.87,1604.98,23.57
0.0061,23.64,23.79,24.97,23.6,0.0129,7.676,7.676,7.676,7.676,-0.0025,46.295,46.545,46.655,46.245,-0.0069,81.51,79.63,81.79,79.63,0.0271,1614.83,1001.41,3726.11,1395.86,23.31
-0.0036,23.34,23.73,24.44,23.2,-0.052,7.679,7.679,7.679,7.679,-9.00E-04,46.41,46.53,46.7,46.4,-0.0025,79.36,79.28,80,79.16,0.001,2625.95,2109.85,1402.79,1874.95,23.17
0.0018,24.62,24.05,25.04,24.05,0.0086,7.686,7.686,7.686,7.686,-0.004,46.525,46.505,46.797,46.505,-0.0012,79.28,78.8,79.8,78.46,0.0052,1294.94,1181.47,1164.2,1095.09,23.03
0.0066,24.41,24.34,24.68,23.54,0.0758,7.717,7.717,7.717,7.717,0.004,46.58,46.42,46.72,46.4,0.0023,78.87,78.66,79.39,78.02,0.0013,1452.98,1506.71,979.6,976.41,23.11
0.0318,22.69,24.83,24.83,22.3,-0.0482,7.686,7.686,7.686,7.686,-0.0029,46.73,46.59,46.78,46.56,0.0013,78.05,76.59,78.25,76.19,0.018,1537.81,830.98,1197.37,1308.48,23.07
0.0067,23.84,24.79,25.26,23.37,-0.0277,7.708,7.708,7.708,7.708,-4.00E-04,46.67,46.73,46.92,46.67,-0.0033,76.67,74.52,77,74.25,0.0305,1922.85,1153.32,1411.14,1398.12,22.91
-0.007,24.52,26.21,26.21,23.41,-0.0638,7.711,7.711,7.711,7.711,-0.0036,46.825,46.775,46.895,46.715,0,74.4,73.43,74.91,72.72,0.0266,1209.27,1319.33,1301.03,790.44,22.2
-0.0107,26.19,26.59,27.2,25.93,-0.0176,7.739,7.739,7.739,7.739,0.001,46.825,46.815,46.87,46.645,0.0021,72.47,73.05,74.32,71.99,-0.0121,1836.24,2128.18,1180.71,826.88,22.05
-1.00E-04,26.66,27.61,27.61,26.47,-0.0217,7.731,7.731,7.731,7.731,0.011,46.725,46.885,46.935,46.685,-0.0045,73.36,72.6,74.69,72.55,0.0098,2227.95,2434.8,1391.31,1060.36,22.21
0.0018,27.25,26.4,27.71,26.4,-0.004,7.647,7.647,7.647,7.647,-0.0057,46.935,46.585,47.055,46.435,0.0075,72.65,72.74,73.13,71.21,-1.00E-04,2356.45,2163.63,1225.62,1092.34,22.45
-0.0142,27.36,28.36,28.48,27.31,-0.0339,7.691,7.691,7.691,7.691,0.0113,46.585,46.675,46.825,46.515,0.0011,72.66,70.78,73.55,70.59,0.0279,2142.4,2497.65,1381.57,1106.65,22.45
-0.0023,28.32,26.86,28.55,26.86,0.0154,7.605,7.605,7.605,7.605,0.0049,46.534,46.594,46.719,46.424,-0.0014,70.69,69.57,71.15,69.31,0.017,2259.23,2265.37,1273.19,1234.5,22.41
-0.0034,27.89,27.42,28.38,26.82,0.0273,7.568,7.568,7.568,7.568,-9.00E-04,46.6,46.56,46.76,46.38,0.0026,69.51,69.63,70.22,68.59,-0.0052,1829.1,1766.83,1212.42,1103.5,22.74
0.0044,27.15,24.97,27.82,24.97,-0.0018,7.575,7.575,7.575,7.575,0.0057,46.48,46.46,46.61,46.38,-0.001,69.87,70.57,71.2,69.46,-0.0095,2156.5,1818.04,1523.92,1531.09,22.79
-0.007,27.2,26.75,27.65,26.75,0.0078,7.532,7.532,7.532,7.532,0.0088,46.525,46.535,46.755,46.385,-2.00E-04,70.54,70.8,71.39,69.81,-0.0018,2556.62,2262.58,1255.92,1186.69,22.86
0.016,26.99,26.08,27.46,26.08,0.02,7.466,7.466,7.466,7.466,0.0017,46.535,46.545,46.89,46.525,-0.0019,70.67,73.12,73.87,70.13,-0.0269,2055.83,2433.15,1347.98,1329.11,22.76
-0.0083,26.46,26.71,27.62,26.42,-0.0437,7.453,7.453,7.453,7.453,-0.004,46.625,46.345,46.78,46.265,0.0034,72.62,74,74.39,72.43,-0.0177,2809.96,1966.78,1087.3,1591.28,22.92
-0.0044,27.67,25.75,27.78,25.75,0.0585,7.483,7.483,7.483,7.483,0.0011,46.465,46.155,46.635,46.025,0.0063,73.93,75.8,76.1,73.7,-0.0204,1898.86,2090.36,1113.79,1299.04,22.52
0.0016,26.14,25.36,26.76,25.36,0.0058,7.475,7.475,7.475,7.475,0.0103,46.175,45.955,46.315,45.885,0.0033,75.47,75.83,77.9,74.85,-0.0129,2029.41,1831.27,1036.44,1093.08,22.71
2.00E-04,25.99,25.03,26.03,25.03,-0.0015,7.399,7.399,7.399,7.399,0.009,46.025,46.125,46.325,46.025,-0.0043,76.46,76.51,77.5,75.54,-0.0018,2340.48,2006.41,1129.83,1329.74,22.81
0.0177,26.03,24.36,26.36,24.36,0.0228,7.333,7.333,7.333,7.333,0.0012,46.225,46.145,46.405,46.025,-6.00E-04,76.6,77.9,78.59,76.22,-0.0226,3535.72,2650.07,1560.79,1774.43,22.77
0.0184,25.45,25.73,27.34,25.36,-0.0766,7.324,7.324,7.324,7.324,0.0092,46.254,46.344,46.492,46.164,-0.006,78.37,77.35,79.04,77.01,0.0141,2951.44,2372.35,1149.17,1274.24,22.77
-0.0127,27.56,26.84,28.77,26.79,-0.0832,7.257,7.257,7.257,7.257,0.0083,46.535,46.445,46.56,46.195,0.0015,77.28,76.05,78,75.13,0.0162,2801.78,2345.67,1394.65,924.94,22.37
-0.0201,30.06,29.33,35.48,29.24,0.0618,7.197,7.197,7.197,7.197,0.004,46.465,46.565,47.09,46.385,-0.0045,76.05,77.8,77.94,72.39,-0.0245,1449.17,2506.35,2394.92,1696.25,21.97
0.0035,28.31,20.96,28.74,20.96,0.1392,7.168,7.168,7.168,7.168,-0.0031,46.675,45.995,46.675,45.845,0.0151,77.005,76.815,78.015,73.945,5.00E-04,2857.74,2927.94,1929.59,1779.04,22.25
-0.0025,24.85,26.09,26.57,23.57,-0.0475,7.19,7.19,7.19,7.19,-0.0015,45.98,46.35,46.38,45.98,-0.0105,77.96,75.83,78.09,75.5,0.0255,2041.1,2372.75,1296.35,1154.66,22.71
0.0101,26.09,24.11,27.67,24.11,-0.0225,7.201,7.201,7.201,7.201,-0.0035,46.47,46.33,46.645,46.28,1.00E-04,76.02,77.45,77.8,75.6,-0.0199,2351.23,2181.54,1210.84,1357.67,22.63
0.0127,26.69,26.64,27.03,24.9,0.0019,7.226,7.226,7.226,7.226,0.0053,46.465,46.515,46.605,46.365,-0.0024,77.56,77.8,79.92,77.15,0.0109,1901.53,2069.94,1191.3,1058.96,22.69
-0.013,26.64,28.55,28.95,26.38,-0.0669,7.188,7.188,7.188,7.188,-0.0103,46.575,46.575,46.75,46.405,-0.0037,76.72,77.59,77.99,76.2,-0.0096,2049.92,2513.81,1314.97,1296.51,22.46
-0.0015,28.55,30.44,30.44,26.2,0.0818,7.263,7.263,7.263,7.263,-6.00E-04,46.75,46.12,46.77,46.05,0.0116,77.46,79.63,79.87,77.06,-0.0266,2056.64,2515.82,1235.81,1119.02,22.18
8.00E-04,26.39,25.79,26.87,25.79,-0.0146,7.267,7.267,7.267,7.267,-0.0015,46.215,46.185,46.305,46.065,-2.00E-04,79.58,79.38,80.33,78.67,0.0056,2597.45,2185.32,1091.23,1347.96,22.47
0.0118,26.78,27.95,28.43,26.78,-0.0419,7.278,7.278,7.278,7.278,-0.0051,46.225,45.905,46.39,45.775,0.0048,79.14,78.93,79.73,78.14,0.003,2376.47,1913.05,931.18,1166.72,22.5
0.0093,27.95,29.09,29.09,27.86,-0.0392,7.315,7.315,7.315,7.315,-0.0022,46.005,46.135,46.295,45.985,-0.004,78.9,76.58,79.43,76.35,0.0334,2446.31,1901.67,843.31,1137.95,22.48
-0.0103,29.09,29.64,29.9,28.77,-0.0186,7.331,7.331,7.331,7.331,-0.0038,46.19,46.67,46.76,46.19,-0.0092,76.35,76.78,77.67,75.57,-0.0077,2156.51,1685.39,1076.34,1101.74,22.22
0.025,29.64,28.96,30.4,28.56,0.0235,7.359,7.359,7.359,7.359,0.003,46.62,46.29,46.7,46.1,0.0057,76.94,79.25,79.69,76.52,-0.0295,2517.64,2448.88,1544.05,1652.86,22.02
-0.0034,28.96,30.06,30.1,28.66,-0.0366,7.337,7.337,7.337,7.337,0.0041,46.354,46.264,46.604,46.204,6.00E-04,79.28,78.88,80.1,78.57,0.0029,3034.51,2172.67,1458.97,1368.45,22.24
0.0213,30.06,28.92,30.59,28.12,0.0394,7.307,7.307,7.307,7.307,0,46.325,46.475,46.635,46.225,-0.001,79.05,79.24,80.51,77.89,-0.0048,2995.19,2736.02,1757.15,1574.89,21.43
0.0064,28.92,29.04,30.58,28.78,-0.0041,7.307,7.307,7.307,7.307,-0.0019,46.37,46.75,46.75,46.32,-0.0097,79.43,77.87,80.19,77.77,0.0258,2206.36,1728.67,1118.01,1405.27,21.5
0.0116,29.04,28.39,30.78,28.3,-0.0179,7.321,7.321,7.321,7.321,0.0051,46.825,46.885,46.905,46.745,-0.0031,77.43,79.8,80.34,76.71,-0.0275,3390.14,2803.12,1347.32,1110.7,21.05
0.0322,29.57,29.86,31.53,29.53,-0.0107,7.284,7.284,7.284,7.284,0.001,46.97,46.86,47.27,46.74,0.0013,79.62,80.29,80.52,79.34,-0.0097,2015.84,1888.9,1337.04,1137.54,20.68
-0.0314,29.89,28.66,30.84,28.66,0.2235,7.277,7.277,7.277,7.277,0.0048,46.91,47.06,47.27,46.91,-0.005,80.4,79.47,81.06,79.12,0.0101,2676.48,2442.17,1723.15,1165.96,20.45
-0.0082,24.43,28.76,67.88,22.47,-0.0378,7.242,7.242,7.242,7.242,-0.0088,47.145,46.955,47.445,46.955,0.0068,79.6,78.09,79.77,76.55,0.0188,2839.92,3714.18,2159.11,1407.16,19.81
-0.0157,25.39,28.22,63.83,24.81,-0.1003,7.306,7.306,7.306,7.306,0.0055,46.925,46.755,47.165,46.675,0.0031,77,79.98,80.21,76.85,-0.0359,3966.63,3390.58,2400,1807.07,20.45
-0.0042,28.22,29.71,30.03,27.75,-0.0091,7.266,7.266,7.266,7.266,0,46.78,47.07,47.635,46.75,-0.0084,79.87,78.75,80.46,77.03,0.0311,2994.99,5541.66,2653.79,1676.73,21
-0.025,28.48,27.45,28.69,27.45,0.0106,7.266,7.266,7.266,7.266,-0.0094,47.175,46.945,47.395,46.745,0.0049,77.46,79.47,79.83,77.06,-0.0263,2536.3,3259.96,2127.35,1231.12,21.33
-0.0052,28.18,25.99,28.35,25.85,0.1507,7.335,7.335,7.335,7.335,-0.0125,46.945,46.645,47.02,46.465,0.0079,79.55,78.68,79.89,77.81,0.0111,3372.85,3921.62,2122.23,1980.67,21.42
0.0017,24.49,24.49,24.49,24.49,0,7.428,7.428,7.428,7.428,-0.0046,46.575,46.425,46.705,46.365,0.0016,78.68,79.65,81.58,77.97,-0.0226,2108.28,2111.02,1381.17,1552.33,21.96
-0.0148,24.49,26.74,26.74,23.89,-0.0392,7.462,7.462,7.462,7.462,0.0106,46.5,46.42,46.605,46.36,-0.0014,80.5,81.26,81.78,79.55,-0.0085,2731.87,3210.67,1352.82,1179.83,22.19
-0.0099,25.49,27.78,27.78,24.75,-0.0482,7.384,7.384,7.384,7.384,0.0046,46.565,46.275,46.845,46.195,0.0047,81.19,81.04,81.5,79.86,-0.0022,2540.07,3039.35,1665.04,1683.11,22.44
-0.0053,26.78,26.57,27.11,26.31,0.0034,7.35,7.35,7.35,7.35,-0.0074,46.345,46.155,46.595,46.105,0.0017,81.37,78.69,82,77.64,0.0288,2729.21,3241.02,1366.28,1657.19,22.71
0.0065,26.69,25.96,26.93,25.96,0.0156,7.405,7.405,7.405,7.405,-5.00E-04,46.265,45.925,46.265,45.855,0.0053,79.09,79.61,80.05,78.05,-0.0065,3079.01,2803.12,1195.77,1336.57,22.94
-0.0018,26.02,26.88,27.25,25.84,-0.0233,7.409,7.409,7.409,7.409,0.0052,46.225,45.925,46.385,45.835,0.0054,78.53,77.76,78.75,76.82,0.0122,3346.39,2769.61,1466.81,1459.82,23.08
0.0127,26.64,26.22,27.58,26.22,0.0099,7.371,7.371,7.371,7.371,0,45.975,45.925,46.295,45.795,-6.00E-04,77.58,75.34,77.97,74.79,0.0319,3900.33,3147.85,1158.78,1601.86,22.93
0.0221,26.38,26.38,28.08,26.38,-0.0645,7.371,7.371,7.371,7.371,0.002,46.004,46.484,46.484,45.994,-0.0086,75.18,74.4,75.53,74.4,0.0139,4247,2803.22,1468.82,1665.73,22.97
-0.0114,28.2,30.8,31.15,27.97,-0.0678,7.356,7.356,7.356,7.356,0.0041,46.345,46.365,46.705,46.345,-0.0037,73.27,72.24,73.84,72.05,0.0209,3055.64,2092.51,1041.32,1316.2,22.8
0.0033,30.25,29.82,30.64,29.58,0.0127,7.326,7.326,7.326,7.326,0.0152,46.515,46.205,46.655,46.075,0.0063,71.77,71.42,72.35,70.62,0.0011,3127.01,3171.28,1806.91,1720.19,22.31
-0.0083,29.87,29.91,30.22,29.12,-0.02,7.216,7.216,7.216,7.216,-0.0061,46.225,46.725,46.725,46.215,-0.0091,71.69,69.8,72.55,69.17,0.0305,4090.81,4466.81,1810.13,1830.96,22.58
0.0048,30.48,27.88,35.9,27.2,0.0984,7.26,7.26,7.26,7.26,0.0051,46.65,46.73,46.9,46.5,-0.0025,69.57,71.16,71.76,68.88,-0.0185,4007.09,3372.55,1668.72,1367.12,22.48
-0.0158,27.75,27.86,32.39,27.44,-0.0338,7.223,7.223,7.223,7.223,0.0082,46.765,47.535,47.535,46.685,-0.0137,70.88,70.26,71.97,70.06,0.0067,4060.84,4217.81,1354.51,2122.08,22.67
-1.00E-04,28.72,31.08,32.07,27.79,0.132,7.164,7.164,7.164,7.164,-0.0082,47.415,47.565,47.675,47.415,-0.0045,70.41,69.81,71,68.05,0.0066,3735.95,4045.96,1211.39,1779.14,22.53
0.0154,25.37,25.25,29.06,25,0.004,7.223,7.223,7.223,7.223,0.0011,47.72,47.71,47.92,47.61,-3.00E-04,70.82,70.4,71.39,69.13,0.003,4334.59,3358.13,1326.97,1658.6,22.89
0.0097,25.27,27.09,27.55,24.97,-0.0303,7.219,7.219,7.219,7.219,0.00305,47.735,48.105,48.105,47.715,-0.0083,70.61,66.71,70.72,66.22,0.0585,4281.06,3206.53,2109.93,1950.18,22.9
-0.0055,26.06,26.53,27.17,26,-0.0019,7.215,7.215,7.215,7.215,0.005,48.135,47.855,48.155,47.855,0.008,66.71,67.11,67.33,65.82,-0.0019,3360.48,2645.98,1151.69,1059.92,22.55
0.0033,26.11,26.43,26.43,23.43,0.0718,7.179,7.179,7.179,7.179,0.0103,47.945,48.255,48.285,47.885,0.001,66.02,65.92,67.09,65.05,0.002,2101.97,2139.69,1175.86,948.6,22.33
-0.01,24.36,26.51,28.76,24.29,-0.0811,7.106,7.106,7.106,7.106,0.0021,47.895,47.975,48.22,47.845,-0.0021,65.89,68.33,68.77,65.6,-0.0447,5772.87,4711.35,1593.65,2210.42,22.46
0.0089,26.51,26.8,27.5,25.88,-0.0108,7.091,7.091,7.091,7.091,-0.0062,47.995,47.905,48.14,47.845,0.0015,68.97,71.63,71.81,68.04,-0.0361,4331.49,2582.5,1637.48,1137.01,22.38
0.0021,26.8,25.86,27.86,25.86,0.0363,7.135,7.135,7.135,7.135,0.0031,47.925,47.965,48.245,47.885,-0.001,71.55,69.67,71.85,69.61,0.0264,2754.2,1901.47,894.92,1434.06,22.61
0.0014,25.86,27.27,28.05,25.4,-0.0517,7.113,7.113,7.113,7.113,-0.005,48.01,48.05,48.29,47.99,-0.0021,72.04,72.4,72.66,71.27,-0.0059,4155.4,2669.32,1213.82,1719.2,22.41
0.0136,27.27,28.32,32.29,23.14,-0.0371,7.149,7.149,7.149,7.149,0.0092,48.11,48.11,48.19,47.89,-7.00E-04,72.47,72.31,73.16,71.66,-6.00E-04,6122.95,3363.49,1820.48,1634.24,22.36
0.0174,28.32,29.91,30,28.31,-0.0623,7.084,7.084,7.084,7.084,-0.0031,48.145,48.465,48.505,48.135,-0.0065,72.51,70.4,72.56,70.14,0.0223,3631.16,2525.52,1723.46,1580.01,22.33
-0.0043,30.2,31.67,32.8,29.8,-0.0464,7.106,7.106,7.106,7.106,-0.0176,48.46,48.64,48.7,48.46,-0.0045,70.93,68.78,71.19,68.48,0.0301,2856.46,2080.36,1541.45,1408.01,22.03
0.0021,31.67,31.77,34.93,31.67,0.016,7.233,7.233,7.233,7.233,-0.0183,48.68,48.33,48.81,48.21,0.0077,68.86,69.15,69.51,68.02,-0.0062,1621.53,1665.93,1168.69,1174.8,21.66
0.0011,31.17,32.58,32.58,31.05,-0.0433,7.368,7.368,7.368,7.368,-0.007,48.31,48.4,48.635,48.3,-0.0022,69.29,72.05,72.9,68.82,-0.0368,2641.22,2412.45,1126.17,1420.37,21.7
0.0019,32.58,31.28,32.96,30.96,0.0291,7.42,7.42,7.42,7.42,0.0105,48.415,48.465,48.68,48.31,-8.00E-04,71.94,71.64,72.44,70.86,0.0088,2966.21,2498.16,1294.52,1418.19,21.66
0.0047,31.66,31.97,32.34,31.66,-0.0097,7.343,7.343,7.343,7.343,-0.0045,48.455,48.375,48.595,48.185,0.0027,71.31,71.33,72.52,70.66,0.003,3085.48,2892.12,1619.41,1380.72,21.63
0.0219,31.97,52.04,52.04,31.93,-0.0075,7.376,7.376,7.376,7.376,0.0108,48.325,48.685,48.725,48.325,-0.0054,71.1,67.87,71.79,67.54,0.0453,3907.76,2916.01,1605.64,1399.39,21.59
0.0189,32.21,63.21,68.13,32.01,-0.0092,7.297,7.297,7.297,7.297,-0.022,48.585,48.735,48.782,48.565,-0.0039,69.56,68.03,70.285,67.33,0.0231,3001.83,1941.21,1457.03,1307.07,21.49
-0.0032,32.51,33.74,57.11,32.35,-0.0469,7.461,7.461,7.461,7.461,9.00E-04,48.775,48.895,48.985,48.825,-0.001,68.02,68.19,68.78,67.12,9.00E-04,1912.07,2311.99,986.9,992.25,21.02
-0.0079,34.11,34.96,58.76,34.11,-0.0243,7.454,7.454,7.454,7.454,0.0077,48.825,48.985,49.035,48.755,-0.0031,67.96,68.15,69.4,67.66,-0.0013,1924.3,1996.99,1381.35,998.86,20.63
-0.0148,34.98,78.91,81.93,33.58,0.0136,7.424,7.424,7.424,7.424,-0.0013,49.155,48.675,49.155,48.475,0.0096,68.05,69.85,71.37,68,-0.0273,2444.21,3080.15,1759.07,1392.18,20.78
0.0094,34.51,34.64,68.96,33.9,0.0373,7.434,7.434,7.434,7.434,0.0124,48.69,48.51,48.94,48.33,0.0032,69.96,71,73.36,69.13,-0.0382,2573.76,2844.61,1370.83,1352.18,20.94
0.0016,33.27,32.61,86.88,32.61,-0.0451,7.343,7.343,7.343,7.343,0.0098,48.535,48.745,48.91,48.535,-0.0052,72.74,72.86,73.52,71.78,0.0034,2128.65,1574.34,1340.7,1335.24,21.26
0.0046,34.84,73.75,73.75,23.32,-0.0394,7.272,7.272,7.272,7.272,0.0061,48.79,48.9,49.06,48.63,-0.0024,72.49,71.36,72.95,69.83,0.0148,2920.51,2961.98,1772.3,1743.08,21.01
0.0036,36.27,48.3,72.91,35.3,-0.2491,7.228,7.228,7.228,7.228,-0.012,48.905,48.615,48.95,48.485,0.0042,71.43,71.35,72.64,70.67,-0.0086,2289.71,1911.17,1612.74,1484.09,20.97
0.0252,48.3,63.58,83.37,37.06,0.2542,7.316,7.316,7.316,7.316,-0.0034,48.7,48.62,48.87,48.34,0.0036,72.05,73.97,75,71.11,-0.0312,1930.59,2189.73,1445.19,1008.6,20.88
0.0169,38.51,62.72,66.99,35.3,0,7.341,7.341,7.341,7.341,0.0015,48.525,48.425,48.685,48.255,0.0022,74.37,73.75,74.81,73.57,0.0065,2489.5,1777.96,1338.32,1063.26,20.82
0.0135,38.51,62.72,66.99,35.3,0.0456,7.33,7.33,7.33,7.33,0.0203,48.42,48.43,48.88,48.28,-2.00E-04,73.89,72.88,74.72,72.03,0.0186,2414.84,1882.04,1069.99,974.27,20.31
-0.0145,36.83,40.21,71.07,36.28,-0.0841,7.184,7.184,7.184,7.184,0.007,48.43,48.53,48.84,48.35,-0.0038,72.54,72.15,72.88,71.65,0.0017,1766.64,2204.83,1343.26,853.84,19.98
0.0162,40.21,45.04,57.27,37.26,-0.1072,7.159,7.159,7.159,7.159,0.00605,48.615,48.625,48.985,48.455,-0.0023,72.42,70.25,72.8,68.05,0.0467,1992.12,2614.18,867.91,784.14,19.71
-0.042,45.04,37.52,52.32,37.03,-0.0312,7.134,7.134,7.134,7.134,0.0051,48.725,48.745,48.945,48.495,-0.0019,69.19,66.8,70.29,66.11,0.0366,1658.39,2380.23,1327.46,860.02,20
-0.0054,46.49,34.93,55.22,34.93,0.0509,7.098,7.098,7.098,7.098,-0.002,48.82,48.14,49.005,48.02,0.0129,66.75,67.69,67.69,65.23,-0.0113,1583.39,2809.88,1744.91,1284.59,19.68
0.0331,44.24,36.45,59.99,35.97,0.0336,7.112,7.112,7.112,7.112,0.0108,48.2,48.13,48.37,47.82,0.0037,67.51,70.9,71.6,67.12,-0.0427,1535.22,1661.32,1220.88,777.14,20.54
-0.0031,42.8,38.66,59.33,37.85,0.0066,7.036,7.036,7.036,7.036,-7.00E-04,48.02,48.38,48.38,47.96,-0.0023,70.52,70.54,72.21,70.05,0.0051,2698.97,2068.03,1285.34,1102.49,20.66
0.0076,42.52,38.2,72.12,37.07,0.1131,7.041,7.041,7.041,7.041,-0.002,48.13,47.76,48.59,47.61,0.0049,70.16,69.67,71.13,68.84,0.0102,2260.82,2765.81,1536.57,1345.99,19.99
-0.0098,38.2,42.29,70.81,36.78,3.00E-04,7.055,7.055,7.055,7.055,-0.0056,47.895,47.625,48.065,47.525,0.0029,69.45,70.76,71.25,68.71,-0.0163,2191.36,2368.83,1451.61,822.74,20.06
-0.0227,38.19,40.85,69.49,35.03,-0.0651,7.095,7.095,7.095,7.095,0.0077,47.755,47.605,47.905,47.465,0.0014,70.6,70.67,71.57,70.09,-0.0047,2539.36,3179.28,1188.3,1102.16,19.9
-0.0231,40.85,37.65,64.5,36.67,0.085,7.041,7.041,7.041,7.041,-0.0071,47.69,47.69,47.99,47.41,0.0018,70.93,71.81,72.84,70.38,-0.014,1925.66,2976.47,1726,1311.57,20.1
0.0029,37.65,34.47,63.07,32.13,0.0259,7.091,7.091,7.091,7.091,0.0041,47.605,47.425,47.795,47.285,0.0036,71.94,71.83,72.42,70.18,-4.00E-04,2509.11,2880.52,1524.08,1266.68,20.56
-0.0066,36.7,27.37,60.51,27.37,-0.0027,7.062,7.062,7.062,7.062,0.0077,47.435,47.375,47.745,47.245,-7.00E-04,71.97,71.82,72.1,69.71,0.0077,1857.12,2547.65,1083.12,1107.02,21.05
0.0162,36.8,36.14,62.54,35.97,-0.0947,7.008,7.008,7.008,7.008,-6.00E-04,47.47,47.32,47.76,47.15,0.0031,71.42,71.34,71.95,70.16,-0.0022,2707.94,2488.84,1487.37,1234.08,20.99
0.0142,40.65,39.21,54.13,36.58,0.0367,7.012,7.012,7.012,7.012,0.002,47.325,47.705,47.935,47.325,-0.0105,71.58,69.3,72.2,69.09,0.0307,1748.87,1401.86,884.72,823.71,21.09
0.0128,39.21,34.86,39.21,34.49,0.0431,6.998,6.998,6.998,6.998,0.0055,47.825,48.385,48.385,47.775,-0.009,69.45,66.69,69.74,64.96,0.0375,2875.31,2293.19,1642.11,1326,20.68
-0.0111,37.59,37.33,37.83,35.13,0.007,6.96,6.96,6.96,6.96,0.0078,48.26,48.16,48.59,48.11,-3.00E-04,66.94,62.86,67.29,62.76,0.0567,4759.84,4393.03,1962.92,2249.59,20.31
-0.0018,37.33,36.07,42.42,35.86,0.0349,6.906,6.906,6.906,6.906,0,48.275,48.065,48.535,47.905,0.001,63.35,66.68,67.01,62.7,-0.0577,2533.12,2701.91,1703.66,1577.43,20.08
