,Price,Open,High,Low,Nifty.Vol,Chg,VIXPrice,VIXOpen,VIXHigh,VIXLow,VIXChg,GSECPrice,GSECOpen,GSECHigh,GSECLow,GSECChg,FXPrice,FXOpen,FXHigh,FXLow,FXChg,OilPrice,OilOpen,OilHigh,OilLow,OilChg,FII_BUY,FII_SELL,FII_NET,DII_BUY,DII_SELL,DII_NET,Nifty_PE
2544,5393.9,5376.65,5401.35,5374.4,143220,0.0028,19.7,19.37,20.48,19.37,-0.0238,7.637,7.637,7.637,7.637,1.00E-04,46.725,46.635,46.945,46.245,0.0024,76.01,76.82,77.15,75.25,-0.008,2803.6,2127.16,676.44,1373.89,1655.81,-281.92,22.61
2545,5378.75,5387.1,5399.2,5360.6,155120,-0.0014,20.18,19.12,20.5,19.12,0.0055,7.636,7.636,7.636,7.636,0.0013,46.615,46.565,46.78,46.315,-0.0019,76.62,76.76,77.66,75.33,-0.0055,2590.95,2225.86,365.09,884.24,1472.7,-588.46,22.54
2546,5386.15,5402,5453.45,5371.7,211040,-0.0027,20.07,18.16,20.2,18.07,0.0502,7.626,7.626,7.626,7.626,4.00E-04,46.705,46.685,46.835,46.405,-0.0014,77.04,77.13,78.15,76.38,-0.0014,3481.97,2912.73,569.24,1409.91,1741.39,-331.48,22.57
2547,5400.65,5370.2,5406.2,5357.85,226050,0.0033,19.11,20.02,20.29,19.07,-0.0402,7.623,7.623,7.623,7.623,0.0012,46.77,46.655,46.95,46.325,0.0018,77.15,75.06,77.37,74.25,0.0294,3132.49,2347.81,784.68,1382.81,2033.77,-650.96,22.63
2548,5383,5352.25,5402.7,5351.6,189500,0.0057,19.91,19.96,20.42,19.75,-0.0148,7.614,7.614,7.614,7.614,-0.0052,46.685,46.575,46.885,46.345,4.00E-04,74.95,76.3,76.43,74.52,-0.015,3246.86,2245.11,1001.75,1152.76,1445.81,-293.05,22.56
2549,5352.45,5297.2,5359.05,5297.2,216660,0.0105,20.21,20.42,20.77,20.14,-0.0431,7.654,7.654,7.654,7.654,0.007,46.665,46.685,46.795,46.535,-0.0041,76.09,75.85,76.48,75,0.0086,3457.4,2353.32,1104.08,1458.8,1420.08,38.72,22.42
2550,5296.85,5242,5320.5,5242,127300,0.0106,21.12,20.84,21.32,20.78,-0.0448,7.601,7.601,7.601,7.601,0.0018,46.857,46.885,46.94,46.575,-0.0035,75.44,74.85,76,74.38,0.0185,2390.4,1433.34,957.06,1017.37,1287.94,-270.57,22.18
2551,5241.1,5293.1,5296.75,5233.45,132390,-0.0091,22.11,21.22,22.44,21.22,0.0579,7.587,7.587,7.587,7.587,-0.0038,47.02,46.655,47.155,46.425,0.0053,74.07,72.07,74.92,71.44,0.029,1461.96,1511.2,-49.24,1037.06,902.37,134.69,21.95
2552,5289.05,5236.1,5297.45,5231.5,115510,0.0102,20.9,21.91,22.37,20.76,-0.0496,7.616,7.616,7.616,7.616,4.00E-04,46.77,46.79,46.93,46.55,-1.00E-04,71.98,72.06,73.86,71.09,-0.0022,1919.42,1577.07,342.35,934.75,1018.96,-84.21,22.15
2553,5237.1,5251.25,5277.25,5225.6,149980,-0.0027,21.9,21.37,21.91,20.78,0.0215,7.551,7.551,7.551,7.551,0.0031,46.585,46.475,46.815,46.285,0,72.14,72.67,73.38,71.62,-0.0111,1809.09,2114.32,-305.23,1019.21,992.95,26.26,21.93
2554,5251.4,5312.05,5312.55,5232.1,141430,-0.0115,21.44,21.04,22.1,20.93,0.0683,7.528,7.528,7.528,7.528,-0.0044,46.585,46.345,46.778,46.295,0.003,72.95,75.37,75.4,72.05,-0.0354,1549.36,1709.97,-160.61,1153.52,1160.22,-6.7,21.99
2555,5312.5,5254.25,5320.35,5210,183720,0.0107,20.07,21.46,21.78,20.03,-0.0276,7.561,7.561,7.561,7.561,-0.0012,46.445,46.345,46.695,46.185,-9.00E-04,75.63,75.46,76.83,74.39,-0.0041,3243.49,2653.61,589.88,1422.78,1573.89,-151.11,22.25
2556,5256.15,5333.55,5334.15,5235.8,158720,-0.0145,20.64,20.11,21.3,19.96,0.0558,7.57,7.57,7.57,7.57,-0.0037,46.485,46.075,46.605,45.885,0.0061,75.94,78.15,78.32,75.21,-0.0295,1828.26,2089.41,-261.15,1148.88,1263.59,-114.71,22.01
2557,5333.5,5271.1,5339.45,5270.75,154140,0.0122,19.55,19.94,20.84,19.55,-0.0225,7.598,7.598,7.598,7.598,-0.008,46.205,46.015,46.235,45.805,0.0028,78.25,79,79.38,77.72,-0.0077,2219.55,1426.76,792.79,1416.11,1510.99,-94.88,22.34
2558,5269.05,5320.5,5320.5,5259.9,164970,-0.0097,20,20.65,20.68,19.45,-0.0035,7.659,7.659,7.659,7.659,0.0103,46.075,46.425,46.655,46.075,-0.009,78.86,76.56,79.19,75.9,0.0307,1297.86,1605.48,-307.62,1185.32,1631.52,-446.2,22.07
2559,5320.6,5323.25,5348.3,5284.55,218790,-5.00E-04,20.07,19.97,21.61,19.34,-0.0133,7.581,7.581,7.581,7.581,-5.00E-04,46.495,46.095,46.585,45.805,0.0069,76.51,76,76.57,75.32,0.0021,4465.02,3311.06,1153.96,1299.33,2193.16,-893.83,22.28
2560,5323.15,5316.15,5333.3,5288.15,150160,0.0012,20.34,20.86,21.86,20.28,-0.0145,7.585,7.585,7.585,7.585,0.0017,46.175,46.245,46.355,45.945,0.0028,76.35,77.52,77.83,75.17,-0.0111,1842.2,1576.87,265.33,672.34,1538.56,-866.22,22.29
2561,5316.55,5353.95,5354.35,5311.05,162040,-0.0069,20.64,20.56,21.44,19.88,0.0634,7.572,7.572,7.572,7.572,5.00E-04,46.045,45.585,46.305,45.515,0.0081,77.21,77.35,78.1,76.53,-0.0078,2546.4,1570.57,975.83,1197.17,1394.16,-196.99,22.27
2562,5353.3,5266.5,5366.75,5266.5,186200,0.0172,19.41,21.19,21.19,18.32,-0.0276,7.568,7.568,7.568,7.568,-5.00E-04,45.675,45.965,45.965,45.535,-0.0078,77.82,77.5,78.92,76.88,0.0083,3218.62,1654.32,1564.3,953.21,1514.65,-561.44,22.42
2563,5262.6,5274.95,5302.3,5245.5,205200,-0.0023,19.96,21.36,21.36,19.41,-0.0427,7.572,7.572,7.572,7.572,-0.0063,46.035,46.075,46.285,45.925,-0.0041,77.18,76.55,77.45,75.56,0.0051,2890.3,2110.99,779.31,829.31,1329.07,-499.76,22.04
2564,5274.85,5233.65,5285.55,5206.55,189950,0.0079,20.85,22.62,22.77,20.6,-0.0803,7.62,7.62,7.62,7.62,0.0036,46.225,46.325,46.655,46.115,-0.0037,76.79,77.45,77.79,76.17,-0.0113,2748.7,2286.1,462.6,827.7,1191.33,-363.63,22.09
2565,5233.35,5225.05,5255.65,5214.9,203730,0.0021,22.67,21.32,22.91,20.72,0.0314,7.593,7.593,7.593,7.593,-0.0086,46.395,46.265,46.675,46.105,6.00E-04,77.67,77.06,78.13,76.06,0.0095,2531.8,1747.88,783.92,1076.65,1247.41,-170.76,21.92
2566,5222.35,5201.3,5231.45,5171.05,218930,0.0047,21.98,22.74,23.31,21.68,-0.0423,7.659,7.659,7.659,7.659,-0.0035,46.365,46.475,46.785,46.195,-0.0028,76.94,74.77,77.16,74.62,0.0242,2375.04,1784.95,590.09,762.79,1114.25,-351.46,21.87
2567,5197.7,5120.15,5201.25,5120.15,158830,0.0153,22.95,24.93,24.93,22.89,-0.0857,7.686,7.686,7.686,7.686,0.0063,46.495,46.725,46.725,46.405,-0.006,75.12,74.06,75.99,74.04,0.0182,1956.64,1608.84,347.8,951.51,992.94,-41.43,21.77
2568,5119.35,5078.75,5139.05,5078.75,198340,0.008,25.1,25.42,25.68,24.79,-0.0528,7.638,7.638,7.638,7.638,0.0143,46.775,46.745,46.93,46.365,0,73.78,75.52,75.64,73.26,-0.0225,3288.77,2467.89,820.88,1212.17,1425.93,-213.76,21.44
2569,5078.6,4999.6,5085.2,4997.6,176850,0.0157,26.5,27.86,28.05,26.49,-0.0589,7.53,7.53,7.53,7.53,0.006,46.775,46.925,47.105,46.675,-0.0051,75.48,73.87,76.3,73.72,0.0148,1937.12,1692.36,244.76,1042.73,1147.92,-105.19,21.3
2570,5000.3,4985.05,5050.6,4980.1,199910,0.0026,28.16,28.06,28.74,27.57,-0.0212,7.485,7.485,7.485,7.485,0.0029,47.015,46.755,47.145,46.575,0.0034,74.38,72.51,74.96,72.03,0.0332,2036.46,2292.97,-256.51,1122.78,995.22,127.56,20.97
2571,4987.1,5036.7,5071.35,4967.3,180660,-0.0093,28.77,27.74,29.38,27.21,0.0279,7.463,7.463,7.463,7.463,-0.0036,46.855,47.035,47.155,46.835,-0.005,71.99,71.16,72.6,70.75,0.0077,1730.9,1973.81,-242.91,1074.76,1033.67,41.09,20.91
2572,5034,5132.95,5132.95,5004.25,175610,-0.0198,27.99,25.21,28.48,25.21,0.1323,7.49,7.49,7.49,7.49,-0.0062,47.09,46.835,47.455,46.585,0.0044,71.44,70.35,72.49,69.51,-0.001,1625.33,2028.78,-403.45,795.44,997.95,-202.51,21.11
2573,5135.5,5112.6,5147.9,5091.6,174560,0.0049,24.72,25.17,25.78,24.34,-0.0225,7.537,7.537,7.537,7.537,-0.003,46.885,46.495,46.885,46.355,0.0048,71.51,74.61,75.42,70.73,-0.0415,1962.9,1861.99,100.91,903.52,1030.13,-126.61,21.5
2574,5110.5,5020.15,5125.7,5020.15,174610,0.0181,25.29,26.02,26.51,25.29,-0.089,7.56,7.56,7.56,7.56,0.0076,46.66,46.86,46.86,46.35,-0.0069,74.61,73.7,74.95,72.32,0.024,2109.86,1703.64,406.22,1103.05,1024.04,79.01,21.4
2575,5019.85,4970.75,5031.2,4967.05,217930,0.01,27.76,28.03,29.27,27.76,-0.0454,7.503,7.503,7.503,7.503,-0.0081,46.985,47.048,47.275,46.725,-0.0036,72.86,71.94,73.93,71.68,0.0039,2220.86,2387.36,-166.5,1331.64,1166.48,165.16,21.02
2576,4970.2,5086.25,5086.95,4961.05,183230,-0.0228,29.08,26.67,29.34,26.67,0.1003,7.564,7.564,7.564,7.564,0,47.155,46.305,47.205,46.185,0.017,72.58,73.97,75.33,71.64,-0.0188,1801.93,2328.42,-526.49,1220.02,1009.4,210.62,20.81
2577,5086.3,5076.1,5097.6,5038.55,179560,0.0039,26.43,26.57,27.6,26.4,0,7.564,7.564,7.564,7.564,0.0033,46.365,46.225,46.595,46.175,9.00E-04,73.275,74.435,75.525,72.385,-0.0133,2301.28,1714.77,586.51,902.78,976.55,-73.77,21.3
2578,5066.55,5005.6,5077.25,5005.6,188070,0.0127,26.43,26.57,28.59,26.43,-0.0889,7.539,7.539,7.539,7.539,0.002,46.325,46.645,46.785,46.325,-0.009,73.97,74.9,75.72,73.13,-0.0078,2510.01,2100.33,409.68,1206.09,863.46,342.63,21.22
2579,5003.1,4915.15,5016.6,4897.6,238530,0.0174,29.01,30.86,31.92,28.95,-0.0977,7.5315,7.5315,7.5315,7.5315,0.01055,46.745,47.025,47.075,46.725,-0.0081,74.55,70.74,74.95,70.67,0.0425,3924.39,4457.46,-533.07,1669.13,1258.69,410.44,20.88
2580,4917.4,4807.3,4925.45,4807.3,221980,0.023,32.15,32.04,33.65,31.46,-0.0687,7.524,7.524,7.524,7.524,0.0191,47.125,47.725,47.725,47.095,-0.0082,71.51,70.06,71.7,69.21,0.0401,3668.51,3835.17,-166.66,1226.52,1161.66,64.86,20.52
2581,4806.75,4945.3,4946.6,4786.45,198190,-0.0278,34.52,31.07,35.86,31.07,0.1029,7.383,7.383,7.383,7.383,-0.0016,47.515,46.845,47.765,46.725,0.0115,68.75,69.9,70.04,67.15,-0.0208,1761.74,3225.93,-1464.19,1810.67,1404.55,406.12,20.06
2582,4943.95,4944.3,5029.55,4923.45,184420,0.0026,31.3,28.37,31.3,28.37,-0.0298,7.395,7.395,7.395,7.395,0.0018,46.975,46.955,47.035,46.595,0.0011,70.21,70.62,70.96,69.57,0.0024,2262.37,3257.69,-995.32,1909.96,802.54,1107.42,20.63
2583,4931.15,4946.7,4946.7,4842.3,230480,-0.0033,32.26,32.95,33.51,31.06,0.0393,7.382,7.382,7.382,7.382,-0.0046,46.925,46.835,47.355,46.785,0.0023,70.04,69.52,71.23,69,0.0298,1831.38,3371.7,-1540.32,2053.48,1236.56,816.92,20.58
2584,4947.6,4924.3,4980.25,4924.3,197300,0.0057,31.04,29.52,32.35,28.69,-0.0312,7.416,7.416,7.416,7.416,-0.003,46.815,46.195,46.825,46.005,0.0097,68.01,71.2,71.29,64.24,-0.0266,2158.57,2815.8,-657.23,1847.8,1126.65,721.15,20.65
2585,4919.65,5065.1,5065.1,4908.15,212950,-0.0289,32.04,27.94,32.47,27.94,0.2072,7.438,7.438,7.438,7.438,-0.0083,46.365,45.455,46.415,45.385,0.0169,69.87,69.11,71.43,67.9,0.0066,2403.76,3787.67,-1383.91,1794.64,1738.29,56.35,20.53
2586,5066.2,5059.55,5105.2,5024.25,137030,0.0012,26.54,26.66,27.6,26.18,-0.0232,7.5,7.5,7.5,7.5,0.0046,45.595,45.405,45.695,45.345,0.0018,69.41,70.5,72.52,68.91,-0.0096,2154.53,2594.23,-439.7,1387.79,1061.18,326.61,21.14
2587,5059.9,5093.9,5094.55,4966.25,169310,-0.0066,27.17,27.71,29.36,27.01,0.0241,7.466,7.466,7.466,7.466,-0.0048,45.515,45.145,45.795,45.065,0.0053,70.08,71.79,72.25,69.27,-0.0214,1653,2877.29,-1224.29,1406.98,1025.09,381.89,21.12
2588,5093.5,5180.55,5192.75,5070.95,144380,-0.0165,26.53,23.42,26.66,23.42,0.0672,7.502,7.502,7.502,7.502,4.00E-04,45.275,44.975,45.285,44.875,0.0044,71.61,73.99,74.13,70.83,-0.0375,2135.25,2516.67,-381.42,1296.15,1131.51,164.64,21.26
2589,5178.9,5157.55,5212.7,5147.95,179380,0.0043,24.86,24.18,25.21,24.15,-0.0372,7.499,7.499,7.499,7.499,-0.0544,45.075,44.825,45.165,44.785,0.0022,74.4,75.47,76.45,73.62,-0.0165,2362.29,2377.86,-15.57,1338.01,1115.61,222.4,21.86
2590,5156.65,5133.75,5172.85,5098.8,187110,0.004,25.82,24.37,27.05,24.37,4.00E-04,7.93,7.93,7.93,7.93,-0.0056,44.975,45.335,45.39,44.875,-0.0027,75.65,75.89,77,74.75,-0.0094,2068.49,2365.72,-297.23,1191.03,1010.61,180.42,21.77
2591,5136.15,5189.75,5206.7,5126.5,168750,-0.0111,25.81,23.38,25.94,23.38,0.0692,7.975,7.975,7.975,7.975,-0.006,45.095,44.765,45.35,44.685,0.0055,76.37,77.26,77.68,75.36,-0.0056,2452.8,2432.61,20.19,988.14,965.65,22.49,21.68
2592,5193.6,5026.6,5203.3,5026.6,191630,0.035,24.14,20.64,26.2,20.64,-0.119,8.023,8.023,8.023,8.023,0.0072,44.85,45.385,45.385,44.755,-0.0157,76.8,76.11,78.51,75.8,0.0225,3123.29,2859.33,263.96,1405.92,1375.67,30.25,21.92
2593,5018.05,5072.3,5085.65,4984.6,233350,-0.0143,27.4,24.36,28.1,24.36,0.1248,7.966,7.966,7.966,7.966,-0.0015,45.565,45.395,45.75,45.345,0.0018,75.11,76.95,78.19,74.51,-0.0259,2573.13,3881.52,-1308.39,1676.73,1022.38,654.35,21.19
2594,5090.85,5124.4,5124.9,5037.75,192110,-0.0066,24.36,23.13,26.07,23.13,0.0283,7.978,7.978,7.978,7.978,6.00E-04,45.485,44.795,45.485,44.745,0.0147,77.11,79.63,80.39,74.58,-0.0358,1908.88,2846.63,-937.75,1339.27,959.31,379.96,21.5
2595,5124.9,5148.35,5148.35,5056.5,207680,-0.0046,23.69,23.3,25.16,23.3,0.0167,7.973,7.973,7.973,7.973,6.00E-04,44.825,44.505,44.987,44.475,0.0047,79.97,82.13,82.83,79.15,-0.0335,2027.22,3616.9,-1589.68,1832.47,1141.32,691.15,21.64
2596,5148.5,5223.9,5250.15,5134.85,145540,-0.0142,23.3,21.36,23.38,21.36,0.0524,7.968,7.968,7.968,7.968,-0.0096,44.615,44.455,44.64,44.335,0.0021,82.74,86.09,86.24,82.05,-0.04,2753.83,2783.51,-29.68,858.58,1296.66,-438.08,21.74
2597,5222.75,5278.4,5278.7,5210.05,111450,-0.0105,22.14,21.3,22.53,20.98,0.088,8.045,8.045,8.045,8.045,-0.002,44.52,44.205,44.605,44.185,0.0055,86.19,86.2,87.15,85.83,5.00E-04,1553.32,1940.37,-387.05,829.57,936.58,-107.01,22.06
2598,5278,5254.2,5294.8,5254.2,152500,0.0045,20.35,19.28,20.71,19.28,-0.0396,8.061,8.061,8.061,8.061,-0.0038,44.275,44.425,44.49,44.225,-0.0057,86.15,85.58,86.5,85.16,0.0115,3469.23,3113.68,355.55,1516.21,1298.6,217.61,22.29
2599,5254.15,5215.25,5264.75,5214.8,171680,0.0074,21.19,20.57,21.85,20.29,-0.0678,8.092,8.092,8.092,8.092,-0.002,44.53,44.64,44.66,44.45,-0.0026,85.17,83.33,85.63,83.01,0.0234,3889.56,3799.12,90.44,1402.45,1135.69,266.76,22.22
2600,5215.45,5308.2,5308.25,5202.45,178640,-0.0175,22.73,20.16,23.14,20.16,0.1468,8.108,8.108,8.108,8.108,0,44.645,44.445,44.755,44.355,0.0045,83.22,81.84,83.44,81.29,0.0095,2566.17,2697.3,-131.13,1894.25,1570.15,324.1,22.05
2601,5308.35,5322.1,5330.55,5301.4,144430,-0.0026,19.82,19.79,20.12,19.64,0.0015,8.108,8.108,8.108,8.108,0.0047,44.445,44.325,44.485,44.155,0.0011,82.44,83.89,84.33,81.7,-0.0209,2701.19,2865.48,-164.29,993.73,992.64,1.09,22.45
2602,5322.45,5299.35,5342.35,5299.35,127020,0.0035,19.79,18.85,20.87,18.85,-0.0208,8.07,8.07,8.07,8.07,0.0015,44.395,44.285,44.43,44.145,0.0018,84.2,85.22,85.63,83.73,-0.0108,2121.55,1887.32,234.23,821.96,895.65,-73.69,23.11
2603,5304.1,5269.65,5311.05,5269.65,154120,0.0066,20.21,20.53,20.79,18.64,-0.0156,8.058,8.058,8.058,8.058,0.0083,44.315,44.415,44.655,44.315,-0.0049,85.12,83.75,85.19,82.92,0.017,2844.92,2505.62,339.3,1077.12,1048.03,29.09,23.03
2604,5269.35,5248.6,5331.8,5221.1,180290,0.0047,20.53,19.23,20.79,18.75,0.0676,7.992,7.992,7.992,7.992,-0.002,44.535,44.555,44.605,44.275,-4.00E-04,83.7,83.47,84.07,81.73,2.00E-04,3288.38,2770.08,518.3,1608.22,1426.36,181.86,22.88
2605,5244.9,5230.3,5266.3,5230.3,196900,0.0028,19.23,19.93,20.29,19.13,-0.0786,8.008,8.008,8.008,8.008,0.003,44.555,44.385,44.57,44.235,9.00E-04,83.68,84.03,84.64,82.92,0.0028,2730.87,2647.91,82.96,1181.12,1155.87,25.25,22.78
2606,5230.1,5208.3,5257.25,5208.3,199480,0.0051,20.87,18.75,22.5,18.75,-0.079,7.984,7.984,7.984,7.984,-0.0115,44.515,44.655,44.655,44.415,-0.0049,83.45,81.69,83.65,81.51,0.0246,2418.67,2575.32,-156.65,1345.12,1243.84,101.28,22.71
2607,5203.65,5279.05,5279.05,5160.9,155320,-0.0112,22.66,21.78,23.32,21.78,0.0404,8.077,8.077,8.077,8.077,-0.0014,44.735,44.235,44.755,44.195,0.0104,81.45,82.92,83,80.53,-0.0215,1606.27,2361.78,-755.51,1380,810.36,569.64,22.58
2608,5262.6,5273.4,5283.05,5237.55,151010,-0.0021,21.78,21.54,22.07,21.23,0.0093,8.088,8.088,8.088,8.088,0.0011,44.275,44.285,44.605,44.215,-0.0016,83.24,85.35,85.44,82.52,-0.0265,2475.96,2232.66,243.3,1038.69,1227.6,-188.91,22.78
2609,5273.6,5323.3,5373.15,5265.3,195010,-0.0093,21.58,18.75,21.69,18.67,0.0715,8.079,8.079,8.079,8.079,0.0027,44.345,44.165,44.515,44.075,0.0029,85.51,85.91,86.27,85.27,-0.0038,3928.02,3828.32,99.7,1222,1298.87,-76.87,22.83
2610,5322.95,5340.85,5356.5,5301.7,126580,-0.0031,20.14,19.57,20.41,19.57,0.0045,8.057,8.057,8.057,8.057,0.0035,44.545,44.345,44.705,44.295,0.0013,84.05,84.36,84.42,82.51,-0.0034,3285.44,3156.92,128.52,1563.54,1310.67,252.87,23.04
2611,5339.7,5354.15,5382.15,5324.9,134900,-0.0041,20.05,18.6,20.73,18.54,0.0873,8.029,8.029,8.029,8.029,0.002,44.485,44.175,44.53,44.125,0.007,84.34,85.17,85.71,84.08,-0.0068,2433.13,2418.72,14.41,881.84,1074.48,-192.64,23.11
2612,5361.75,5302.4,5377.45,5302.25,154500,0.0108,18.44,18.52,18.85,18.05,-0.0743,8.013,8.013,8.013,8.013,0.0191,44.175,44.345,44.465,44.165,-0.0043,84.92,85.56,86.37,84.12,-0.0055,2629.9,2396.81,233.09,1285.26,1351.72,-66.46,23.21
2613,5304.45,5376.3,5383.65,5290.25,156580,-0.0131,19.92,17.04,19.92,17.02,0.1501,7.863,7.863,7.863,7.863,0.0086,44.365,44.355,44.718,44.315,-0.0014,85.39,85.64,85.88,84.38,-0.0057,2115.04,2052.84,62.2,1200.84,1294.46,-93.62,22.96
2614,5374.65,5365.7,5399.65,5345.05,166790,0.0016,17.32,12.6,17.8,12.6,0.007,7.796,7.796,7.796,7.796,1.00E-04,44.427,44.328,44.603,44.287,0,85.88,86.76,87,85.52,-0.0111,3415.45,3076.67,338.78,1412.69,1436.12,-23.43,22.88
2615,5366,5369.65,5388.65,5351.7,147050,-4.00E-04,17.2,17.03,17.57,17.03,0.0017,7.795,7.795,7.795,7.795,-0.002,44.425,44.375,44.585,44.275,9.00E-04,86.84,86.74,87.09,86.13,0.0025,2361.15,2099.45,261.7,1400.46,1319.39,81.07,22.84
2616,5368.4,5291.4,5377.55,5291.4,132420,0.0147,17.17,17.14,18.3,16.98,-0.0255,7.811,7.811,7.811,7.811,-0.005,44.385,44.735,44.805,44.375,-0.0085,86.62,85.31,86.9,85.06,0.0206,2374.53,1608.46,766.07,1392.47,989.14,403.33,22.85
2617,5290.5,5249.2,5298.6,5249.2,127770,0.0079,17.62,19.16,19.5,17.53,-0.1132,7.8305,7.8305,7.8305,7.8305,0.0027,44.815,44.925,44.925,44.625,-2.00E-04,84.87,83.36,85.37,83.21,0.0133,2405.62,2299.22,106.4,1665.25,1212.92,452.33,22.52
2618,5249.1,5260.4,5293.9,5235.15,147620,-0.0025,19.87,19.55,20.23,19.07,0.0035,7.85,7.85,7.85,7.85,0.0104,44.825,44.935,45.205,44.825,-0.0044,83.76,82.5,83.85,82.22,0.0169,2778.13,2344.61,433.52,1425.37,1781.95,-356.58,22.33
2619,5262.45,5302.95,5325,5251.35,133480,-0.0076,19.8,18.68,19.8,18.68,0.0571,7.769,7.769,7.769,7.769,9.00E-04,45.025,44.825,45.17,44.775,0.0029,82.37,82.5,82.74,81.77,0.0024,2670.32,2091.03,579.29,1324.36,1224.25,100.11,22.39
2620,5302.85,5283.9,5329.55,5242.15,132190,0.0039,18.73,18.39,19.04,18.27,0.047,7.762,7.762,7.762,7.762,-0.012,44.895,45.065,45.175,44.815,-0.0053,82.17,80.24,82.78,80.18,0.0271,2950.31,1887.49,1062.82,1346.85,1617.3,-270.45,22.56
2621,5282,5260.55,5293.75,5260.55,140970,0.0041,17.89,17.45,18.03,16.98,0.0493,7.856,7.856,7.856,7.856,-0.0024,45.135,45.525,45.555,45.125,-0.0065,80,80.13,81.46,79.54,-0.0066,3009.29,2418.39,590.9,1329.37,1279.96,49.41,22.47
2622,5260.4,5225.3,5267.3,5202.95,207840,0.0067,17.05,18.13,19.57,17.05,-0.0596,7.875,7.875,7.875,7.875,0.0015,45.43,45.42,45.71,45.28,0,80.53,80.25,81.48,80.1,-0.001,5099.04,4445.82,653.22,1633.81,1790,-156.19,22.38
2623,5225.3,5205.85,5243.6,5193.4,146480,0.0039,18.13,18.1,19.53,17.47,-0.0917,7.863,7.863,7.863,7.863,0.001,45.435,45.425,45.635,45.295,-0.0013,81.91,81.81,82.2,80.85,0.0081,2385.54,2025.79,359.75,1078.06,1151.45,-73.39,22.23
2624,5205.2,5260.95,5260.95,5187.05,130040,-0.0109,19.96,20.16,20.27,18.98,0.1245,7.855,7.855,7.855,7.855,0.0031,45.495,45.525,45.615,45.335,9.00E-04,81.25,80.93,81.49,78.57,0.0071,2069.09,1766.31,302.78,1220.71,1253.85,-33.14,22.15
2625,5262.8,5246.8,5269.95,5237.1,136870,0.0032,17.75,17.46,18.67,16.71,-0.0122,7.831,7.831,7.831,7.831,-0.0102,45.455,45.345,45.538,45.275,-4.00E-04,80.68,82.17,82.17,79.86,-0.0185,2632.29,2348.04,284.25,1416.8,1304.11,112.69,22.39
2626,5245.9,5232.55,5255.65,5214.4,160340,0.0027,17.97,18.25,18.85,17.32,0.0135,7.912,7.912,7.912,7.912,-0.0067,45.475,45.345,45.555,45.235,0.0018,82.2,82.85,82.85,81.68,-0.0088,2458.17,1973.5,484.67,1152.47,1205.62,-53.15,22.32
2627,5231.9,5198.45,5260.5,5177.15,169770,0.0065,17.73,19.22,20.63,17.1,-0.0949,7.965,7.965,7.965,7.965,-0.005,45.395,45.455,45.505,45.295,-0.0027,82.93,82.05,83.09,81.72,0.0151,2562.73,1746.79,815.94,1350.53,1648.25,-297.72,22.26
2628,5198.1,5128.95,5209.25,5125.7,120690,0.0135,19.59,19.64,20.16,19.2,-0.0331,7.985,7.985,7.985,7.985,-0.0031,45.52,45.48,45.62,45.39,-0.001,81.7,79.84,82.1,79.32,0.0238,2013.65,1635.81,377.84,1010.94,1169.49,-158.55,22.12
2629,5128.9,5134.45,5151.05,5101.2,134880,-0.0016,20.26,20.14,20.8,20.14,0.0269,8.005,8.005,8.005,8.005,-0.0012,45.565,45.455,45.69,45.265,0.0022,79.8,81.13,81.31,79.13,-0.0177,2216.71,1557.01,659.7,1048.35,1176.8,-128.45,21.82
2630,5137,5131.8,5158.1,5122.1,152560,7.00E-04,19.73,20,20.26,19.62,-0.0204,8.015,8.015,8.015,8.015,0.0019,45.465,45.505,45.565,45.375,-0.0011,81.24,82.2,83.16,80.57,-0.0106,2651.76,2280.08,371.68,1324.08,1414.89,-90.81,21.86
2631,5133.4,5116.35,5152.6,5102.1,155700,0.0034,20.14,20.09,20.49,20.01,0.0025,8,8,8,8,0.0028,45.515,45.335,45.638,45.255,0.0021,82.11,81.98,82.38,81.33,2.00E-04,2235.07,1930.2,304.87,1059.87,1262.57,-202.7,21.84
2632,5116.25,5101.6,5137.4,5092.05,167180,0.0029,20.09,20.77,20.77,19.89,-0.0341,7.978,7.978,7.978,7.978,0.001,45.42,45.48,45.543,45.34,-0.0037,82.09,81.38,83.03,80.81,0.0074,2713.87,2349.51,364.36,1101.78,1477.2,-375.42,21.77
2633,5101.5,5121.05,5131.8,5094.35,158740,-0.0044,20.8,20.48,21,20.48,0.0034,7.97,7.97,7.97,7.97,-0.005,45.59,45.55,45.66,45.47,0.0012,81.49,81.75,81.91,80.16,-0.0046,4202.89,2029.8,2173.09,1092.9,1264.56,-171.66,21.7
2634,5124,5092.15,5147.1,5092.15,188570,0.0069,20.73,20.81,21.05,20.62,-5.00E-04,8.01,8.01,8.01,8.01,0.0046,45.535,45.455,45.545,45.395,0.0018,81.87,81.79,82.41,80.75,0.0045,3284.26,2152.25,1132.01,1309.36,1877.99,-568.63,21.8
2635,5088.7,5080.55,5118.65,5068.05,209600,0.0017,20.74,20.69,21.16,20.2,-0.0114,7.973,7.973,7.973,7.973,0.0035,45.455,45.795,45.835,45.455,-0.0074,81.5,80.58,82.07,80.47,0.0161,2623.08,1709.74,913.34,1049.16,1710.42,-661.26,21.63
